id,x0,x1,x2,fitness4.5,fitness5,fitness4,fitness3.5,fitness3,fitness2.5
158252,5,5,-0.912165,NA,11151.417,NA,NA,NA,NA
158400,5,5,-0.363686,NA,NA,NA,640.174,NA,NA
158662,4.61821,5,-0.996075,NA,4857.847,NA,NA,NA,NA
158721,5,5,-2.24202,NA,1371.134,NA,NA,NA,NA
159007,5,5,-2.35614,475.303,NA,NA,NA,NA,NA
159246,5,4.28251,-1.31303,NA,6767.119,NA,NA,NA,NA
159279,5,5,-0.849056,NA,12690.49,NA,NA,NA,NA
159535,5,5,0.31395,NA,3428.96,NA,NA,NA,NA
159757,5,5,-1.32658,3794.911,NA,NA,NA,NA,NA
160029,5,4.79197,-2.08988,NA,6187.835,NA,NA,NA,NA
160112,4.80567,5,-0.986937,NA,10271.351,NA,NA,NA,NA
160335,5,4.86188,-0.831408,NA,17204.55,NA,NA,NA,NA
160577,4.069,5,-1.38274,NA,2773.336,NA,NA,NA,NA
160703,4.63042,5,-0.828823,NA,8512.179,NA,NA,NA,NA
161019,5,4.39352,0.724715,NA,1310.297,NA,NA,NA,NA
161204,4.04053,4.75328,0.844146,NA,604.566,NA,NA,NA,NA
161422,5,4.85976,-0.711702,NA,15838.891,NA,NA,NA,NA
161596,4.73707,5,-0.912953,NA,12310.204,NA,NA,NA,NA
161855,4.79826,5,-1.07981,NA,NA,853.552,NA,NA,NA
161942,5,5,-0.353667,2953.439,NA,NA,NA,NA,NA
162199,5,5,-2.21158,NA,2198.598,NA,NA,NA,NA
162344,4.29553,5,-2.55144,NA,2221.305,NA,NA,NA,NA
162492,5,4.45766,-0.391641,NA,770.653,NA,NA,NA,NA
162755,5,4.79968,-0.314744,4816.605,NA,NA,NA,NA,NA
163044,5,4.67842,0.198464,1142.561,NA,NA,NA,NA,NA
163213,4.82219,3.63412,-0.883363,2551.227,NA,NA,NA,NA,NA
163402,5,5,-0.62917,NA,8940.075,NA,NA,NA,NA
163577,5,5,-0.797419,NA,13056.707,NA,NA,NA,NA
163833,5,5,-0.728746,NA,12283.935,NA,NA,NA,NA
164061,5,5,-0.855504,NA,12587.122,NA,NA,NA,NA
164170,5,4.61079,-0.721598,NA,8333.326,NA,NA,NA,NA
164289,5,4.45854,-1.41509,NA,2843.988,NA,NA,NA,NA
164512,4.92884,4.62689,-0.779357,4447.926,NA,NA,NA,NA,NA
164829,4.35601,5,-0.160822,NA,5574.448,NA,NA,NA,NA
164886,5,4.01039,-1.19095,NA,254.861,NA,NA,NA,NA
165245,5,4.25428,-0.554654,NA,NA,NA,1188.93,NA,NA
165441,4.60555,4.4595,-0.875299,661.438,NA,NA,NA,NA,NA
165534,5,4.99157,-1.56965,NA,NA,1983.565,NA,NA,NA
165694,5,5,-1.81867,NA,2463.21,NA,NA,NA,NA
165966,5,5,-2.9238,NA,2873.371,NA,NA,NA,NA
166246,4.78387,5,-2.02905,5539.603,NA,NA,NA,NA,NA
166429,5,4.87449,-3.52385,1837.089,NA,NA,NA,NA,NA
166606,4.88981,5,-3.13589,NA,2989.762,NA,NA,NA,NA
166772,5,5,-4.0629,NA,2319.482,NA,NA,NA,NA
166945,5,5,-1.64627,NA,NA,1379.302,NA,NA,NA
167123,5,5,0.370502,NA,3357.97,NA,NA,NA,NA
167358,4.7093,4.31309,-0.0330964,NA,3122.354,NA,NA,NA,NA
167510,4.3183,5,-0.320917,NA,3561.381,NA,NA,NA,NA
167815,5,5,-0.750549,NA,12680.151,NA,NA,NA,NA
167986,5,5,-2.12731,2221.175,NA,NA,NA,NA,NA
168244,5,5,-2.12541,NA,4273.716,NA,NA,NA,NA
168273,5,5,-0.756394,NA,12763.056,NA,NA,NA,NA
168630,4.75802,5,0.23467,NA,3103.67,NA,NA,NA,NA
168769,5,3.35194,-1.46061,NA,3859.07,NA,NA,NA,NA
168996,3.78549,3.33877,-0.21045,NA,990.303,NA,NA,NA,NA
169124,4.80403,5,0.090991,247.174,NA,NA,NA,NA,NA
169328,5,5,0.0383845,1100.048,NA,NA,NA,NA,NA
169573,5,4.82824,-0.512289,NA,3938.874,NA,NA,NA,NA
169723,5,5,0.241906,NA,2755.074,NA,NA,NA,NA
170019,5,5,-0.945126,NA,9911.204,NA,NA,NA,NA
170228,5,5,-0.846869,NA,12722.674,NA,NA,NA,NA
170290,5,5,-0.645098,NA,9620.475,NA,NA,NA,NA
170486,5,5,-0.985078,NA,NA,2514.25,NA,NA,NA
170775,4.90829,5,-1.62966,5199.533,NA,NA,NA,NA,NA
170879,5,4.76141,-0.641434,NA,11224.767,NA,NA,NA,NA
171098,5,5,-0.904865,2907.279,NA,NA,NA,NA,NA
171373,5,5,-0.900402,NA,11524.849,NA,NA,NA,NA
171579,5,5,-1.02985,NA,5642.483,NA,NA,NA,NA
171765,5,5,-1.90898,NA,4537.646,NA,NA,NA,NA
172038,4.94733,5,-0.627515,NA,10635.437,NA,NA,NA,NA
172174,4.28697,3.231,-0.739237,NA,2849.853,NA,NA,NA,NA
172458,5,4.94378,-0.626733,NA,12107.762,NA,NA,NA,NA
172661,4.26739,5,-1.54917,NA,6075.853,NA,NA,NA,NA
172792,4.71724,4.1004,-0.12114,905.031,NA,NA,NA,NA,NA
172987,5,3.73444,-0.760336,NA,4608.558,NA,NA,NA,NA
173073,4.67011,4.73337,-0.719734,NA,10883.576,NA,NA,NA,NA
173384,5,5,0.441003,NA,2611.542,NA,NA,NA,NA
173467,5,5,-0.55281,NA,5172.638,NA,NA,NA,NA
173773,5,4.73223,-0.7225,NA,13228.206,NA,NA,NA,NA
173993,5,4.754,-0.831348,NA,15013.722,NA,NA,NA,NA
174170,5,4.59593,-0.795049,NA,5771.85,NA,NA,NA,NA
174267,5,5,-1.1432,780.765,NA,NA,NA,NA,NA
174514,5,5,-1.86431,NA,3413.213,NA,NA,NA,NA
174689,5,5,-0.529673,NA,3930.634,NA,NA,NA,NA
174917,5,5,-0.881288,NA,NA,3065.776,NA,NA,NA
175237,5,5,-0.752098,NA,16109.146,NA,NA,NA,NA
175412,4.8104,5,-0.778244,NA,16826.296,NA,NA,NA,NA
175546,4.36019,5,-1.22544,NA,3336.782,NA,NA,NA,NA
175772,5,5,-0.614346,2433.644,NA,NA,NA,NA,NA
176029,5,5,-0.495026,NA,2051.356,NA,NA,NA,NA
176234,5,5,-0.875486,NA,15195.268,NA,NA,NA,NA
176408,4.88166,5,-0.875192,NA,20032.771,NA,NA,NA,NA
176622,5,5,-0.601422,8439.916,NA,NA,NA,NA,NA
176700,4.13835,4.87707,-1.47176,NA,6651.145,NA,NA,NA,NA
177017,5,3.23409,-1.25827,NA,2745.354,NA,NA,NA,NA
177090,5,4.77803,-0.82935,18067.004,NA,NA,NA,NA,NA
177399,5,4.16058,-1.34927,NA,5353.182,NA,NA,NA,NA
177473,5,4.2292,-1.3688,NA,6830.267,NA,NA,NA,NA
177813,5,4.62648,-2.82052,NA,835.728,NA,NA,NA,NA
177879,5,5,-1.59667,NA,NA,3622.417,NA,NA,NA
178185,5,5,-2.04536,NA,7093.208,NA,NA,NA,NA
178433,5,5,-2.07514,NA,5106.107,NA,NA,NA,NA
178603,5,4.97693,-2.25692,NA,1058.113,NA,NA,NA,NA
178736,5,4.85098,-0.95137,NA,12850.783,NA,NA,NA,NA
178958,5,5,-1.04516,NA,4748.86,NA,NA,NA,NA
179197,4.62979,5,-1.01141,NA,4151.447,NA,NA,NA,NA
179402,5,5,-0.89642,NA,11642.595,NA,NA,NA,NA
179569,4.65794,5,-0.72963,NA,9408.685,NA,NA,NA,NA
179768,4.83017,4.57053,-1.59574,NA,NA,1042.663,NA,NA,NA
179987,5,4.72593,-2.07473,NA,5446.928,NA,NA,NA,NA
180155,5,5,-1.87842,NA,3810.444,NA,NA,NA,NA
180430,5,4.80543,-1.88493,2811.072,NA,NA,NA,NA,NA
180511,5,5,-2.16957,2547.206,NA,NA,NA,NA,NA
180841,5,4.4205,-2.48192,NA,1226.366,NA,NA,NA,NA
181039,4.70735,4.18265,-1.46581,NA,6127.158,NA,NA,NA,NA
181122,5,5,-0.682705,NA,11024.307,NA,NA,NA,NA
181306,4.78951,4.43154,-1.45944,NA,4997.566,NA,NA,NA,NA
181617,5,4.76193,-0.600899,6695.374,NA,NA,NA,NA,NA
181849,4.72898,4.25024,-1.68582,NA,2658.519,NA,NA,NA,NA
181901,5,5,0.18667,NA,2230.132,NA,NA,NA,NA
182125,5,4.77323,0.377558,NA,5192.059,NA,NA,NA,NA
182432,5,4.4597,0.0269308,NA,747.187,NA,NA,NA,NA
182613,5,4.74397,-0.996537,NA,8452.144,NA,NA,NA,NA
182772,5,5,-0.997501,5044.265,NA,NA,NA,NA,NA
183050,5,5,-0.116338,4448.225,NA,NA,NA,NA,NA
183155,4.13793,5,-1.30386,NA,4193.245,NA,NA,NA,NA
183432,5,5,-1.45517,NA,NA,2675.739,NA,NA,NA
183588,5,5,-1.96914,NA,6609.079,NA,NA,NA,NA
183763,5,5,-2.05074,NA,5365.479,NA,NA,NA,NA
184003,4.97376,5,-1.97607,2242.15,NA,NA,NA,NA,NA
184120,5,5,-1.58032,4776.025,NA,NA,NA,NA,NA
184346,4.63647,4.09358,-0.177073,NA,1600.308,NA,NA,NA,NA
184536,4.2108,5,-1.23976,NA,3995.768,NA,NA,NA,NA
184785,2.85837,5,-0.869538,NA,2970.08,NA,NA,NA,NA
184911,3.09517,5,-1.29235,NA,1529.697,NA,NA,NA,NA
185090,5,4.94643,-2.96235,NA,3788.468,NA,NA,NA,NA
185353,5,5,-4.78366,NA,1072.036,NA,NA,NA,NA
185533,4.27907,5,-4.5574,NA,1361.656,NA,NA,NA,NA
185785,5,5,-5,NA,2559.19,NA,NA,NA,NA
185989,5,3.65845,-5,NA,692.322,NA,NA,NA,NA
186148,4.61627,4.63998,-5,NA,950.031,NA,NA,NA,NA
186296,5,4.83169,-5,NA,3382.254,NA,NA,NA,NA
186480,5,4.95257,-5,NA,3954.004,NA,NA,NA,NA
186700,5,4.83941,-3.93333,NA,3321.732,NA,NA,NA,NA
187003,5,4.9267,-1.96137,3159.011,NA,NA,NA,NA,NA
187161,5,5,-1.41434,NA,NA,5902.482,NA,NA,NA
187388,5,5,-0.961809,NA,NA,NA,3372.28,NA,NA
187567,5,5,-0.926749,NA,13774.774,NA,NA,NA,NA
187745,5,5,-2.1915,NA,2729.407,NA,NA,NA,NA
187980,5,4.61395,-1.73124,529.302,NA,NA,NA,NA,NA
188248,5,4.86747,-1.01564,NA,8582.677,NA,NA,NA,NA
188354,5,5,-3.08455,NA,2866.191,NA,NA,NA,NA
188604,5,5,-2.08209,NA,6507.14,NA,NA,NA,NA
188804,5,4.76058,-1.85633,NA,3753.03,NA,NA,NA,NA
188968,5,5,-2.1068,NA,4624.174,NA,NA,NA,NA
189229,5,5,-1.86631,NA,3471.787,NA,NA,NA,NA
189311,5,5,-2.21225,NA,2404.341,NA,NA,NA,NA
189538,5,5,-3.19595,NA,1335.987,NA,NA,NA,NA
189799,5,4.34455,-2.47548,NA,1826.112,NA,NA,NA,NA
189966,5,5,-3.10533,NA,2653.768,NA,NA,NA,NA
190122,5,5,-1.85384,NA,3094.696,NA,NA,NA,NA
190304,5,4.12593,0.662777,692.002,NA,NA,NA,NA,NA
190507,5,5,0.910414,1606.097,NA,NA,NA,NA,NA
190720,5,5,-2.84655,NA,1842.984,NA,NA,NA,NA
190966,4.97552,5,-0.799545,NA,18405.709,NA,NA,NA,NA
191130,5,5,-0.660239,NA,NA,1814.723,NA,NA,NA
191307,5,4.29009,-1.45313,NA,NA,1962.791,NA,NA,NA
191466,4.93099,4.70195,-1.3068,7182.878,NA,NA,NA,NA,NA
191781,5,5,-0.669912,NA,10581.303,NA,NA,NA,NA
191868,5,4.97133,-0.693253,1779.15,NA,NA,NA,NA,NA
192186,5,4.3058,-0.181357,NA,4803.326,NA,NA,NA,NA
192320,4.90818,5,-0.488633,NA,2747.056,NA,NA,NA,NA
192458,4.88967,4.81332,-0.597972,NA,12814.231,NA,NA,NA,NA
192654,4.63737,5,-0.718928,NA,10249.575,NA,NA,NA,NA
193007,4.62664,5,-0.93241,NA,6306.881,NA,NA,NA,NA
193097,5,4.77886,-0.501143,NA,2937.026,NA,NA,NA,NA
193260,4.6186,5,-0.988539,NA,NA,1648.571,NA,NA,NA
193475,4.86509,5,-1.00307,NA,12647.853,NA,NA,NA,NA
193670,3.73967,5,-0.704235,2683.177,NA,NA,NA,NA,NA
194051,3.11323,2.83828,-1.48136,NA,580.101,NA,NA,NA,NA
194209,4.25112,3.02941,-2.04596,NA,124.13,NA,NA,NA,NA
194300,4.62324,4.09171,-2.62796,NA,425.052,NA,NA,NA,NA
194623,5,4.34281,-3.45004,NA,1750.246,NA,NA,NA,NA
194816,5,5,-5,NA,3393.403,NA,NA,NA,NA
194998,5,4.90729,-2.83891,NA,2213.451,NA,NA,NA,NA
195179,5,5,-2.12869,NA,5264.857,NA,NA,NA,NA
195341,5,5,-0.537669,NA,4362.354,NA,NA,NA,NA
195536,4.43832,4.79032,-1.31055,NA,3936.439,NA,NA,NA,NA
195656,5,4.21211,-1.45943,NA,6774.28,NA,NA,NA,NA
195963,5,5,-1.97254,NA,5428.376,NA,NA,NA,NA
196073,5,5,-2.14059,2570.469,NA,NA,NA,NA,NA
196301,4.63403,5,-0.975232,NA,5504.035,NA,NA,NA,NA
196624,4.86421,5,-0.886511,NA,15877.506,NA,NA,NA,NA
196654,5,5,-1.94408,NA,5135.665,NA,NA,NA,NA
197025,5,5,-0.965355,8895.395,NA,NA,NA,NA,NA
197065,5,4.91388,-1.06272,NA,6133.852,NA,NA,NA,NA
197353,5,4.72873,-0.764776,NA,13844.549,NA,NA,NA,NA
197585,5,5,-0.944439,NA,9939.818,NA,NA,NA,NA
197778,4.88818,5,-0.601779,4623.813,NA,NA,NA,NA,NA
197994,5,5,-0.920766,NA,10854.711,NA,NA,NA,NA
198249,5,5,-0.888768,NA,11856.303,NA,NA,NA,NA
198298,5,5,-2.14111,NA,4974.259,NA,NA,NA,NA
198582,4.77664,5,-1.02983,NA,6925.777,NA,NA,NA,NA
198656,5,5,-0.902759,11630.052,NA,NA,NA,NA,NA
198866,5,4.81999,-1.50337,NA,NA,NA,NA,5023.372,NA
199058,5,4.47079,-2.11463,NA,NA,371.353,NA,NA,NA
199307,4.35218,3.63667,-1.60407,NA,992.652,NA,NA,NA,NA
199567,4.75706,4.44391,-2.40628,NA,NA,NA,128.924,NA,NA
199851,4.61805,5,-2.44764,NA,NA,NA,NA,-416.491,NA
