id,x0,x1,x2,fitness4.5,fitness4,fitness5,fitness3.5,fitness2.5,fitness3,fitness2,fitness0.5,fitness-1,fitness-1.5,fitness-2,fitness-3,fitness-2.5,fitness-0.5,fitness0,fitness1.5,fitness1,fitness-3.5,fitness-4,fitness-4.5,fitness-5
97346,4.27516,-0.0456051,-1.5976,NA,NA,NA,NA,NA,NA,NA,NA,NA,885.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97513,4.69909,0.564891,-0.905007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.509,NA,NA,NA,NA,NA,NA,NA
97617,4.20413,-1.08793,-2.06228,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97871,4.63303,-1.61788,-1.81273,NA,NA,NA,NA,NA,NA,NA,NA,NA,1074.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98107,4.1142,-1.01068,-1.27087,NA,NA,NA,NA,NA,NA,NA,NA,2163.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98292,4.77659,-0.0836864,-0.682214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3394.004,NA,NA,NA,NA,NA,NA,NA,NA
98471,4.39019,-1.35109,-0.0544885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1082.8,NA,NA,NA,NA,NA,NA,NA,NA
98795,3.22562,-0.497102,0.214317,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98906,4.84168,-1.97131,0.567316,NA,NA,NA,NA,NA,NA,NA,NA,156.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99102,4.98398,-2.84167,1.34478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99292,4.78198,-2.21148,0.864375,NA,NA,NA,NA,NA,NA,NA,NA,NA,1307.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99420,4.1502,-2.20978,0.0620936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99744,4.5854,-1.6871,1.13824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.41,NA,NA,NA,NA,NA,NA
99998,3.04699,-2.58255,1.39923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.827,NA,NA,NA,NA,NA,NA,NA
100013,4.25624,-1.48443,2.05515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.03,NA,NA,NA,NA,NA,NA
100330,4.10149,-2.08748,2.03385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.39,NA,NA,NA,NA,NA,NA,NA
100514,4.19858,-1.33819,-0.00740813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2585.964,NA,NA,NA,NA,NA,NA
100738,4.65017,-2.25669,-0.34028,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100890,4.86301,-2.10349,-0.635003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3589.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101167,4.83702,-2.83497,-1.24249,NA,NA,NA,NA,NA,NA,NA,NA,602.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101241,4.3063,-2.26967,-1.00238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.792,NA,NA,NA,NA,NA,NA
101516,4.22327,-2.09434,-1.33938,NA,NA,NA,NA,NA,NA,NA,1302.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101738,4.72326,-0.336947,-1.39835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6279.781,NA,NA,NA,NA,NA,NA,NA
101842,4.77635,-0.576343,-1.38743,NA,NA,NA,NA,NA,NA,NA,NA,NA,12376.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102191,2.59279,-0.129472,-0.155265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.536,NA,NA,NA,NA,NA,NA,NA,NA,NA
102332,2.50148,-0.374435,-0.779933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102425,1.54154,-0.135084,-1.27772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.111,NA,NA,NA,NA,NA,NA,NA,NA
102646,1.1663,-0.818448,-0.0300438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407.688,NA,NA,NA,NA,NA,NA,NA,NA,NA
102820,0.0779114,-0.346537,0.853231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.788,NA,NA,NA,NA,NA,NA,NA,NA,NA
103185,-0.172811,-0.521238,0.172417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.669,NA,NA,NA,NA,NA,NA,NA,NA,NA
103394,-1.29245,-0.593866,-0.211766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951.308,NA,NA,NA,NA,NA,NA,NA,NA
103475,-1.06307,-1.31636,-0.149341,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103799,-1.59031,-1.24022,-0.078737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1361.483,NA,NA
103806,-1.00272,-0.807987,0.326979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,989.846,NA,NA,NA
104063,-2.08416,-0.817908,-1.43299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6340.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104283,0.714162,-3.15015,-2.5355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.777,NA,NA,NA,NA,NA,NA,NA,NA
104470,1.12626,-1.41066,-2.80313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.318,NA,NA,NA,NA,NA,NA,NA,NA
104780,-0.269587,-3.53114,-3.30818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104903,0.928197,-3.70135,-3.77989,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105069,1.20911,-4.49529,-4.42911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.107,NA,NA,NA,NA,NA,NA,NA
105385,0.526058,-4.67588,-4.04422,NA,NA,NA,NA,NA,NA,NA,NA,30.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105462,-0.351163,-4.39933,-4.60159,NA,NA,NA,NA,NA,NA,NA,NA,64.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105766,-2.13265,-3.53632,-4.54884,NA,NA,NA,NA,NA,NA,NA,NA,NA,314.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105828,-1.61416,-3.88508,-4.96795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.748,NA,NA,NA,NA,NA,NA,NA,NA,NA
106020,-2.03399,-3.19809,-4.76255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.291,NA,NA,NA,NA,NA,NA,NA,NA
106204,-2.94974,-3.57861,-4.83395,NA,NA,NA,NA,NA,NA,NA,NA,136.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106537,-2.0095,-2.25004,-3.794,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106760,-3.25889,-1.54269,-2.71576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.621,NA,NA,NA,NA,NA,NA,NA,NA
106977,-4.60863,-1.38728,-2.26343,NA,NA,NA,NA,NA,NA,NA,NA,-31.951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107187,-4.92387,-1.44638,-1.5431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1670.55,NA,NA,NA,NA,NA,NA
107351,-3.99689,-2.0424,-2.60717,NA,NA,NA,NA,NA,NA,133.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107450,-4.7918,-1.87007,-3.53795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.617,NA,NA,NA,NA,NA,NA
107741,-4.93927,-2.92353,-2.46507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.96,NA,NA,NA,NA,NA,NA,NA
107967,-4.4271,-1.49667,-2.4997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108043,-4.71256,-2.62198,-2.23066,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108260,-4.59111,-3.66113,-2.76323,NA,NA,NA,NA,NA,NA,NA,NA,-6.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108424,-3.37311,-2.90587,0.306471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108758,-3.14989,0.0349335,0.499416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.001,NA,NA,NA,NA,NA,NA,NA,NA
108891,-4.4692,0.94709,-1.44742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.554,NA,NA,NA,NA,NA,NA,NA,NA,NA
109032,-4.89085,1.29094,-0.40293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.101
109387,-3.69965,-0.740946,0.639699,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109487,-2.70622,1.80708,-0.665902,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109688,-1.25332,1.983,-1.55487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109972,-0.991943,-0.245778,-2.32244,NA,NA,NA,NA,NA,NA,NA,NA,NA,736.785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110009,-1.47883,0.421117,-2.97636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110304,-2.20482,1.23184,-1.89854,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110442,-1.03812,-0.285227,-1.42648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1222.136,NA,NA,NA
110768,-0.168476,0.343731,-1.1633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.391,NA
110958,-0.175505,-1.06869,-2.60213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.863,NA,NA,NA
111195,-0.176972,-2.55274,-1.60427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495.253,NA,NA,NA,NA,NA,NA,NA,NA,NA
111347,-1.08262,-2.15127,-1.86197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.841,NA,NA,NA
111521,-0.602695,-1.80128,-1.51466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,823.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111634,-1.60691,-0.842299,-1.59254,NA,NA,NA,NA,NA,NA,NA,NA,NA,13138.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111822,-0.741907,0.545393,-1.38352,NA,NA,NA,NA,NA,NA,NA,NA,1668.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112099,0.48641,1.17133,-2.96299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.99,NA,NA,NA,NA,NA,NA,NA
112329,0.522424,0.948426,-3.42352,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112446,0.390307,2.81832,-2.64992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.878,NA,NA,NA,NA,NA,NA
112731,0.65526,3.56913,-3.50126,NA,NA,NA,NA,NA,NA,NA,0.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112891,0.946331,4.20946,-4.57832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.896,NA,NA,NA,NA
113087,0.427088,4.75118,-4.3133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217.588,NA,NA,NA,NA,NA,NA,NA
113397,0.737074,2.658,-3.55987,NA,NA,NA,NA,NA,NA,NA,NA,160.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113501,0.751123,1.83559,-2.80146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.949,NA,NA,NA,NA,NA,NA,NA
113775,0.379141,4.05476,-0.873316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282.52,NA,NA,NA,NA,NA,NA
113903,1.2049,3.04427,-1.55474,NA,NA,NA,NA,NA,NA,NA,NA,199.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114033,1.84434,3.74154,-1.49389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.131,NA,NA,NA,NA,NA,NA,NA,NA,NA
114204,1.71494,4.83714,0.931042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.419,NA,NA,NA,NA,NA,NA,NA,NA,NA
114476,2.91661,3.61611,0.424131,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114649,0.52203,4.35272,-0.574072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398.696,NA,NA,NA,NA,NA,NA
114844,-0.247594,3.18753,-1.26166,NA,NA,NA,NA,NA,NA,NA,NA,NA,2680.212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115116,-0.124737,2.80076,-1.30929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.944,NA,NA,NA,NA,NA,NA,NA,NA,NA
115377,0.239289,2.60255,-0.838912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.431,NA,NA
115578,0.108218,1.68503,0.159447,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115776,-1.54627,0.272558,0.207634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623.063,NA,NA,NA,NA,NA,NA,NA
115869,-1.27452,1.05516,1.18484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.296,NA,NA,NA,NA,NA,NA,NA
116101,-0.779994,-0.0868728,3.3913,NA,NA,NA,NA,NA,NA,NA,37.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116293,-1.01018,-0.158302,4.16365,NA,NA,NA,NA,NA,NA,NA,519.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116472,-1.01593,-0.265217,4.96471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2315.143,NA,NA,NA,NA
116751,-1.98229,0.0753957,3.36071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.961,NA,NA,NA,NA,NA,NA,NA
116829,-1.3274,0.342076,2.77833,NA,NA,NA,NA,NA,NA,NA,NA,NA,1267.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117183,-1.43283,-0.246054,3.02206,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117393,-2.8278,-0.706456,2.49615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.067,NA,NA,NA,NA,NA,NA,NA
117472,-2.12111,-0.655865,4.12466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1634.89,NA,NA,NA,NA,NA,NA
117620,-1.36185,-1.18742,4.7257,NA,NA,NA,NA,NA,NA,NA,2107.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117809,-1.21757,-2.0767,4.78319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.666,NA,NA,NA,NA,NA,NA
118177,-1.40243,-0.997835,4.55625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989.841,NA,NA,NA,NA,NA,NA
118335,-1.15486,-1.20436,3.00641,NA,NA,NA,NA,NA,NA,NA,NA,8.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118429,-1.40988,-2.83382,4.69646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1663.596,NA,NA,NA,NA,NA,NA,NA
118707,-1.70593,-4.76708,4.3613,NA,NA,NA,NA,NA,NA,NA,NA,211.589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118880,-2.97869,-3.41785,2.97918,NA,NA,NA,NA,NA,NA,NA,NA,40.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119167,-2.69292,-4.61785,4.77444,NA,NA,NA,NA,NA,NA,NA,NA,371.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119357,-3.07156,-3.19405,4.72741,NA,NA,NA,NA,NA,NA,NA,NA,251.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119524,-4.36897,-2.40628,4.71791,NA,NA,NA,NA,NA,NA,NA,NA,492.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119697,-4.8437,-2.44319,3.75944,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119897,-3.07286,-0.938234,3.46598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363.227,NA,NA,NA,NA,NA,NA,NA
120114,-0.596986,-0.803759,3.14009,NA,NA,NA,NA,NA,NA,NA,NA,NA,3349.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120270,-1.24588,-0.35375,2.08926,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120541,-1.57109,-0.794037,1.37325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1367.173,NA,NA,NA,NA,NA,NA,NA,NA,NA
120721,-0.356632,-0.816534,-0.0534208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,964.3,NA,NA,NA,NA,NA,NA,NA,NA
120976,-1.55822,-0.840009,0.239247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1531.603,NA,NA,NA,NA,NA,NA,NA,NA,NA
121044,-0.969115,0.640921,-1.22948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.212,NA,NA,NA,NA,NA,NA,NA,NA
121296,-2.24865,-0.768311,-0.756369,NA,NA,NA,NA,NA,NA,NA,NA,NA,1485.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121462,-3.63607,-1.23787,0.285801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.059,NA,NA,NA,NA,NA,NA,NA,NA
121695,-1.29911,-1.19001,-0.145716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1799.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121942,-0.638385,-0.680633,-1.23406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2127.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122134,-2.66898,-1.47889,-0.0362474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,776.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122316,-3.22759,-1.46851,0.333364,NA,NA,NA,NA,NA,NA,NA,NA,153.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122458,-2.94485,-0.949191,0.80947,NA,NA,NA,NA,NA,NA,NA,NA,1481.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122625,-2.02375,-1.92137,0.671116,NA,NA,NA,NA,NA,NA,NA,275.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122824,-1.85726,-2.64645,-0.0465399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.049,NA,NA,NA,NA,NA,NA,NA
123177,-2.72193,-1.379,-0.133652,NA,NA,NA,NA,NA,NA,NA,227.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123216,-1.98938,-0.315401,-1.35553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2327.79,NA,NA,NA,NA,NA,NA
123470,-1.86811,-1.3972,0.69546,NA,NA,NA,NA,NA,NA,NA,325.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123755,-1.76958,-0.184347,0.764944,NA,NA,NA,NA,NA,NA,NA,8.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123965,-2.29955,1.04296,1.32602,NA,NA,NA,NA,NA,NA,NA,-1.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124064,-1.44195,2.55708,1.69689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.24,NA,NA,NA,NA
124217,-3.43012,1.30219,0.239215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.672,NA,NA,NA,NA,NA,NA,NA
124587,-4.619,2.33608,-0.587214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284.043,NA,NA,NA,NA,NA,NA,NA
124730,-4.86097,1.78049,-0.358155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.236,NA,NA,NA,NA,NA,NA
124838,-3.5884,-0.717386,1.36523,NA,NA,NA,NA,NA,NA,NA,NA,905.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125058,-2.04153,0.388494,-0.335904,NA,NA,NA,NA,NA,NA,NA,NA,916.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125213,-1.98934,1.46047,0.0912023,NA,NA,NA,NA,NA,NA,NA,NA,144.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125598,-2.67699,0.159944,-0.122882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.634,NA,NA,NA,NA,NA,NA
125604,-3.59017,0.0282508,-0.30616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.127,NA,NA,NA,NA,NA,NA
125839,-3.92778,-0.358565,-0.28058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.831,NA,NA,NA,NA
126164,-4.93533,-1.2575,-0.481009,NA,NA,NA,NA,NA,NA,NA,70.979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126363,-4.5175,-1.29539,-1.92789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1178.223,NA,NA,NA,NA,NA,NA
126527,-2.77688,-0.60154,-3.62135,NA,NA,NA,NA,NA,NA,NA,NA,106.477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126705,-2.20333,-2.8833,-3.81047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.393,NA,NA,NA,NA,NA,NA
126808,-2.41892,-3.07802,-2.55112,NA,NA,NA,NA,NA,NA,NA,NA,36.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127080,-1.8749,-3.90663,-1.30871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127303,-0.455299,-3.6799,0.795145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127425,0.731241,-4.39732,0.292918,NA,NA,NA,NA,NA,NA,NA,NA,213.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127664,0.672185,-3.41758,-0.351273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127989,1.31587,-3.40951,-0.848416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1261.892,NA,NA,NA,NA,NA,NA,NA
128115,0.889986,-1.26258,-1.0039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171.66,NA,NA,NA,NA,NA,NA
128381,1.96632,-1.21175,-2.17928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.034,NA,NA,NA,NA,NA,NA
128450,1.84722,-0.0485184,-2.61865,NA,NA,NA,NA,NA,NA,NA,152.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128772,0.494353,-0.782571,-1.01306,NA,NA,NA,NA,NA,NA,NA,87.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128809,-0.0207276,-2.60569,-2.05514,NA,NA,NA,NA,NA,NA,NA,NA,286.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129144,0.65791,-3.08455,-1.50571,NA,NA,NA,NA,NA,NA,NA,NA,NA,882.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129211,0.853267,-4.26389,-2.24001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129475,1.27472,-3.05547,-1.53665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.064,NA,NA,NA,NA,NA,NA,NA,NA
129737,0.463686,-2.18103,-0.536318,NA,NA,NA,NA,NA,NA,NA,NA,NA,483.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129908,0.458053,-1.08733,-1.90871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.511,NA,NA,NA,NA,NA,NA,NA
