id,x0,x1,x2,fitness-2,fitness-4,fitness-3,fitness-5,fitness-4.5,fitness-3.5
146651,-2.37264,4.15504,-4.85538,NA,NA,NA,-47.014,NA,NA
146817,-2.6401,3.77614,-4.84774,NA,NA,NA,-49.327,NA,NA
147189,-1.86007,4.25386,-5,NA,NA,NA,-50.617,NA,NA
147212,-1.37804,3.58872,-5,NA,NA,NA,-50.03,NA,NA
147533,-1.02006,3.34135,-4.75939,NA,NA,NA,-51.439,NA,NA
147642,-1.85835,3.79134,-4.79328,NA,NA,NA,-42.506,NA,NA
147865,-1.32441,3.84138,-5,NA,NA,NA,-35.493,NA,NA
148152,-1.74585,3.10926,-4.73115,NA,NA,NA,NA,-44.298,NA
148210,-2.29826,2.86759,-4.36786,NA,NA,NA,-68.037,NA,NA
148589,-2.09818,3.53737,-5,NA,-36.261,NA,NA,NA,NA
148618,-1.60594,4.08685,-4.7954,NA,NA,NA,-41.414,NA,NA
148908,-2.57631,4.32991,-5,NA,NA,NA,NA,-54.051,NA
149145,-2.10728,3.78665,-5,NA,NA,NA,-41.545,NA,NA
149357,-1.26483,3.86521,-5,NA,NA,NA,-39.181,NA,NA
149473,-1.66843,4.45204,-5,NA,NA,NA,-53.959,NA,NA
149634,-1.15305,4.10029,-5,NA,NA,NA,NA,-43.034,NA
149998,-1.80325,3.05883,-5,NA,NA,NA,NA,-49.617,NA
150151,-2.06066,3.14804,-5,NA,NA,NA,-63.581,NA,NA
150295,-1.18671,4.07714,-4.69352,NA,NA,NA,-48.201,NA,NA
150555,-1.63221,4.10918,-5,NA,NA,NA,NA,-31.757,NA
150704,-1.64972,4.42426,-5,NA,-56.316,NA,NA,NA,NA
150943,-1.16673,3.98527,-5,NA,NA,NA,NA,-26.316,NA
151199,-1.62467,4.27684,-5,NA,NA,NA,-41.182,NA,NA
151357,-1.62519,3.74812,-5,NA,NA,NA,NA,-11.226,NA
151412,-1.10902,4.53058,-5,NA,NA,NA,NA,-71.09,NA
151654,-1.78554,3.60122,-5,NA,-29.82,NA,NA,NA,NA
151971,-1.61992,4.51174,-5,NA,NA,NA,NA,-47.605,NA
152082,-2.1839,4.52929,-4.93641,NA,NA,NA,NA,-55.896,NA
152241,-1.61768,4.22654,-4.97719,NA,NA,NA,-36.025,NA,NA
152557,-1.93665,3.50631,-5,NA,NA,NA,NA,-22.709,NA
152784,-1.85879,3.42666,-5,NA,NA,NA,NA,-24.396,NA
152861,-2.05404,3.93763,-5,NA,NA,NA,NA,-36.969,NA
153119,-1.42764,4.07386,-5,NA,-22.16,NA,NA,NA,NA
153266,-2.11063,4.21636,-4.98555,NA,-39.99,NA,NA,NA,NA
153532,-1.32569,3.46792,-5,NA,NA,NA,NA,-11.442,NA
153662,-1.518,3.8933,-5,NA,NA,NA,-28.701,NA,NA
153874,-1.38896,3.88137,-5,NA,NA,NA,NA,-12.984,NA
154144,-2.17486,4.33567,-5,NA,-56.124,NA,NA,NA,NA
154239,-1.89895,3.7743,-5,NA,NA,NA,-33.005,NA,NA
154505,-2.42891,3.70338,-5,NA,NA,NA,NA,-47.485,NA
154777,-2.07981,3.81186,-4.81779,NA,-35.694,NA,NA,NA,NA
154998,-2.02657,3.97572,-5,NA,NA,NA,-38.248,NA,NA
155198,-2.30482,3.67307,-4.35092,NA,NA,NA,NA,-62.244,NA
155304,-1.81803,4.2001,-5,NA,-35.766,NA,NA,NA,NA
155456,-1.69894,4.57629,-4.36445,NA,NA,NA,-56.89,NA,NA
155637,-1.902,5,-4.56245,NA,NA,NA,-79.656,NA,NA
155985,-2.39516,4.0607,-5,NA,NA,NA,-55.634,NA,NA
156107,-1.94061,3.5388,-5,NA,-50.155,NA,NA,NA,NA
156354,-2.07128,3.69809,-5,NA,NA,NA,NA,NA,-48.767
156594,-1.61004,3.39192,-5,NA,NA,NA,NA,NA,-47.809
156681,-1.62327,3.47234,-5,NA,NA,NA,-39.008,NA,NA
156948,-1.819,4.35184,-5,NA,NA,NA,-49.228,NA,NA
157154,-1.53451,3.63532,-5,NA,NA,NA,NA,-11.478,NA
157276,-1.41032,4.02931,-5,NA,NA,NA,NA,-31.402,NA
157561,-1.95538,5,-4.41291,NA,NA,NA,-77.272,NA,NA
157775,-2.40125,3.87592,-5,NA,NA,NA,-63.809,NA,NA
157883,-1.95342,3.81866,-5,NA,NA,NA,-34.696,NA,NA
158051,-2.1717,4.02028,-5,NA,NA,NA,-50.661,NA,NA
158330,-1.50276,3.82201,-5,NA,NA,NA,-37.867,NA,NA
158456,-1.91144,3.53429,-5,NA,NA,NA,NA,-31.744,NA
158708,-1.25479,3.69309,-5,NA,NA,NA,-49.844,NA,NA
158884,-1.57072,4.06649,-5,NA,NA,NA,NA,-19.409,NA
159041,-2.00456,3.86929,-5,NA,NA,NA,-34.281,NA,NA
159369,-2.44385,3.66125,-5,NA,NA,NA,-61.526,NA,NA
159525,-1.97204,4.44602,-5,NA,NA,NA,NA,-44.663,NA
159777,-1.87208,4.15805,-5,NA,NA,NA,-46.162,NA,NA
159943,-1.47149,4.18126,-4.90056,NA,NA,NA,NA,-20.709,NA
160045,-1.71576,3.24361,-4.64948,NA,-47.761,NA,NA,NA,NA
160300,-1.52779,4.01706,-5,NA,-18.157,NA,NA,NA,NA
160519,-2.04172,4.40491,-5,NA,NA,NA,NA,-44.156,NA
160640,-1.32153,3.70149,-5,NA,NA,NA,NA,-20.137,NA
160974,-2.25775,4.36736,-5,NA,NA,NA,-52.539,NA,NA
161182,-1.64522,3.68599,-5,NA,NA,NA,-48.971,NA,NA
161384,-1.6294,4.18893,-4.91194,NA,NA,NA,-35.221,NA,NA
161402,-1.89706,3.1092,-5,NA,-61.648,NA,NA,NA,NA
161794,-2.4489,4.48325,-5,NA,NA,NA,NA,-60.51,NA
161822,-1.90767,3.49267,-5,NA,NA,NA,NA,-21.462,NA
162067,-1.15916,3.59506,-4.99292,NA,-22.132,NA,NA,NA,NA
162350,-2.11638,3.74395,-5,NA,NA,NA,NA,-37.236,NA
162421,-1.8104,3.54196,-5,NA,-18.268,NA,NA,NA,NA
162659,-1.52994,4.07532,-4.75085,NA,NA,NA,NA,-18.962,NA
162902,-1.55705,4.18355,-5,NA,NA,NA,-47.292,NA,NA
163077,-1.01213,4.31356,-5,NA,NA,NA,-59.416,NA,NA
163218,-1.26973,3.90479,-5,NA,NA,NA,-36.309,NA,NA
163478,-1.83492,4.34898,-5,NA,NA,NA,-50.671,NA,NA
163749,-2.0213,4.36382,-4.80617,NA,NA,NA,NA,-51.34,NA
163826,-1.87521,3.76539,-5,NA,NA,NA,-41.129,NA,NA
164010,-1.22073,3.75747,-5,NA,NA,NA,-55.528,NA,NA
164217,-1.99889,3.89532,-4.91693,NA,NA,NA,-31.417,NA,NA
164544,-1.45742,3.81706,-5,NA,NA,NA,-33.394,NA,NA
164608,-1.53368,3.98834,-5,NA,NA,NA,NA,-16.074,NA
164820,-2.63377,3.77705,-5,NA,NA,NA,-55.174,NA,NA
165183,-1.83567,4.07874,-5,NA,NA,NA,-45.018,NA,NA
165341,-1.55748,3.67613,-5,NA,NA,NA,-31.058,NA,NA
165414,-1.47536,4.32635,-5,NA,NA,NA,NA,-33.74,NA
165666,-1.9023,3.34957,-5,NA,-30.641,NA,NA,NA,NA
165901,-1.16868,3.46542,-5,NA,-32.046,NA,NA,NA,NA
166121,-1.44604,3.71877,-5,NA,NA,NA,NA,-13.377,NA
166215,-1.31904,3.4321,-4.81571,NA,NA,NA,NA,-16.463,NA
166445,-1.81722,3.75284,-5,NA,NA,NA,-46.751,NA,NA
166633,-1.69326,4.11383,-5,NA,NA,NA,-39.109,NA,NA
166881,-1.14559,4.0849,-5,NA,NA,NA,-47.82,NA,NA
167171,-1.05773,3.74558,-5,NA,NA,NA,NA,-21.388,NA
167392,-1.39693,3.7553,-5,NA,-7.058,NA,NA,NA,NA
167418,-1.42037,3.20044,-5,NA,NA,NA,NA,-32.878,NA
167712,-1.25005,3.65143,-5,NA,NA,NA,-52.462,NA,NA
167869,-1.90514,3.71661,-5,NA,NA,NA,NA,-27.844,NA
168005,-1.07248,3.99119,-5,NA,NA,NA,NA,-48.148,NA
168338,-1.8825,4.19299,-5,NA,NA,NA,-51.465,NA,NA
168492,-1.62791,3.69057,-4.27374,NA,NA,NA,-46.575,NA,NA
168609,-2.06137,3.4907,-5,NA,NA,NA,NA,-34.071,NA
168908,-1.75474,3.80535,-5,NA,-16.635,NA,NA,NA,NA
169109,-1.87099,3.57357,-4.83346,NA,NA,NA,NA,-20.944,NA
169220,-1.99047,3.47443,-5,NA,-33.455,NA,NA,NA,NA
169514,-2.24557,3.95135,-5,NA,-38.683,NA,NA,NA,NA
169631,-1.3846,3.74762,-5,NA,-10.402,NA,NA,NA,NA
169889,-2.16939,3.35067,-5,NA,-54.016,NA,NA,NA,NA
170137,-2.04421,3.74648,-4.86956,NA,NA,NA,NA,-38.173,NA
170253,-1.52461,3.27194,-5,NA,NA,NA,NA,-41.597,NA
170433,-1.44699,3.17502,-5,NA,NA,NA,NA,-38.523,NA
170761,-1.7392,4.25455,-5,NA,NA,NA,NA,-40.473,NA
170825,-1.66014,3.17457,-5,NA,NA,NA,NA,-40.799,NA
171198,-1.54066,3.42038,-5,NA,NA,NA,NA,-15.215,NA
171205,-2.39488,4.16373,-4.81605,NA,NA,NA,-49.068,NA,NA
171516,-2.48154,3.88677,-4.44841,NA,NA,NA,-64.565,NA,NA
171769,-2.03541,3.65523,-5,NA,NA,NA,-41.041,NA,NA
171877,-1.79276,3.97736,-5,NA,NA,NA,-40.453,NA,NA
172020,-1.47735,4.04605,-4.40167,NA,NA,NA,NA,-37.723,NA
172205,-1.27217,3.6262,-5,NA,NA,NA,-36.322,NA,NA
172548,-1.00667,3.80856,-4.38334,NA,NA,NA,-53.101,NA,NA
172705,-1.37525,3.85603,-4.8667,NA,NA,NA,-23.98,NA,NA
172960,-2.04581,3.79204,-5,NA,NA,NA,-35.595,NA,NA
173181,-0.994555,3.81833,-4.99162,NA,NA,NA,NA,-30.696,NA
173223,-1.23915,3.82955,-5,NA,NA,NA,NA,-22.989,NA
173588,-2.24534,3.80636,-5,NA,NA,NA,-56.933,NA,NA
173799,-1.7117,3.78077,-5,NA,NA,NA,-41.717,NA,NA
173940,-2.02799,3.58833,-4.8182,NA,NA,NA,NA,-37.472,NA
174026,-1.94589,4.17262,-5,NA,-32.701,NA,NA,NA,NA
174264,-1.78795,4.25014,-4.89185,NA,NA,NA,NA,-42.508,NA
174571,-1.79275,4.44329,-5,NA,NA,NA,-53.652,NA,NA
174653,-1.86491,3.80593,-4.8692,NA,-17.742,NA,NA,NA,NA
174822,-2.47797,3.63943,-5,NA,NA,NA,NA,-53.898,NA
175005,-1.07742,3.64513,-5,NA,NA,NA,-59.734,NA,NA
175284,-1.36984,3.71895,-5,NA,NA,NA,NA,-6.477,NA
175581,-1.2856,3.97012,-5,NA,NA,NA,-47.716,NA,NA
175630,-1.78586,3.6474,-4.50171,NA,NA,NA,NA,-27.337,NA
175805,-1.52386,3.72913,-5,NA,NA,NA,-25.457,NA,NA
176193,-1.83643,3.87256,-4.20779,NA,NA,NA,NA,-52.863,NA
176279,-2.08683,4.011,-4.50589,NA,NA,NA,NA,-41.076,NA
176515,-1.97512,4.20335,-5,NA,NA,NA,-47.283,NA,NA
176776,-1.79154,4.06616,-5,NA,-26.616,NA,NA,NA,NA
176846,-1.75373,3.73022,-4.63323,NA,-14.589,NA,NA,NA,NA
177163,-1.24934,4.25942,-5,NA,NA,NA,NA,-49.877,NA
177229,-1.84318,3.66766,-5,NA,NA,NA,-44.572,NA,NA
177506,-2.27123,4.03026,-4.93105,NA,NA,NA,-53.832,NA,NA
177758,-1.71787,2.90949,-5,NA,NA,NA,NA,-47.863,NA
177948,-1.23904,3.27915,-4.6228,NA,NA,NA,NA,-59.344,NA
178004,-1.79798,3.61044,-5,NA,NA,NA,-44.983,NA,NA
178258,-1.18613,3.71026,-5,NA,-18.606,NA,NA,NA,NA
178597,-1.23308,3.79044,-4.56162,NA,-40.504,NA,NA,NA,NA
178743,-1.57236,4.42758,-4.63033,NA,-50.321,NA,NA,NA,NA
178910,-1.62216,4.00198,-4.72975,NA,NA,NA,NA,-14.773,NA
179102,-1.71479,3.91191,-5,NA,-12.438,NA,NA,NA,NA
179255,-2.27867,3.87068,-5,NA,NA,NA,NA,-35.593,NA
179592,-1.6344,3.74447,-4.93614,NA,-55.168,NA,NA,NA,NA
179776,-1.64623,3.35146,-5,NA,NA,NA,-38.326,NA,NA
179895,-2.28853,4.13567,-5,NA,NA,NA,-48.592,NA,NA
180148,-1.65146,3.70995,-5,NA,NA,NA,-50.33,NA,NA
180391,-2.06462,3.6062,-5,NA,NA,NA,NA,-33.391,NA
180543,-2.01855,3.39833,-5,NA,NA,NA,NA,-25.441,NA
180682,-1.64513,3.40992,-5,NA,NA,NA,-35.95,NA,NA
180912,-1.92284,3.89683,-4.671,NA,NA,NA,NA,-28.285,NA
181019,-1.9968,4.00184,-4.92009,NA,-35.397,NA,NA,NA,NA
181397,-1.38715,3.70722,-4.70334,NA,NA,NA,-30.418,NA,NA
181493,-2.14553,3.41559,-5,NA,NA,NA,-60.132,NA,NA
181767,-1.51411,3.79371,-5,NA,NA,NA,NA,-6.969,NA
181801,-1.56579,4.23596,-5,NA,NA,NA,-39.392,NA,NA
182141,-1.78124,4.17748,-4.69057,NA,NA,NA,-42.705,NA,NA
182368,-2.07462,3.93132,-5,NA,-40.81,NA,NA,NA,NA
182553,-2.33201,3.62424,-4.87641,NA,NA,NA,-60.391,NA,NA
182712,-1.60877,3.37506,-4.96668,NA,NA,NA,-39.074,NA,NA
182878,-1.95185,3.87084,-5,NA,NA,NA,-31.25,NA,NA
183183,-1.28781,3.32043,-5,NA,-31.603,NA,NA,NA,NA
183274,-1.13613,3.31236,-4.59774,NA,NA,NA,NA,-56.227,NA
183506,-1.21576,3.74908,-5,NA,-51.808,NA,NA,NA,NA
183644,-1.87305,2.94199,-5,NA,-76.659,NA,NA,NA,NA
183891,-1.53645,3.69829,-5,NA,NA,NA,NA,-7.502,NA
184092,-1.53137,3.65617,-5,NA,-29.856,NA,NA,NA,NA
184213,-1.79161,3.19949,-5,NA,NA,NA,NA,-44.002,NA
184587,-2.37043,4.27714,-5,NA,NA,NA,-49.133,NA,NA
184712,-2.93463,3.4251,-5,NA,NA,NA,-71.901,NA,NA
184932,-1.83051,3.79342,-4.69197,NA,NA,NA,-46.994,NA,NA
185059,-1.72983,3.35202,-5,NA,NA,NA,-37.159,NA,NA
185349,-1.70359,4.24835,-4.5575,NA,NA,NA,NA,-36.438,NA
185523,-1.22559,4.44783,-4.853,NA,NA,NA,NA,-57.957,NA
185635,-1.66991,4.16529,-5,NA,NA,NA,-37.743,NA,NA
185966,-1.7528,4.43689,-5,NA,NA,NA,-52.075,NA,NA
186147,-1.72084,4.18724,-5,NA,NA,NA,-34.541,NA,NA
186273,-1.35387,3.81819,-5,NA,NA,NA,NA,-22.764,NA
186490,-1.48812,3.30342,-4.40235,NA,NA,NA,-59.469,NA,NA
186673,-1.41455,4.24083,-5,NA,NA,NA,NA,-24.694,NA
186987,-1.86783,3.98695,-5,NA,NA,NA,-43.898,NA,NA
187140,-2.13103,4.0585,-5,NA,NA,NA,-50.661,NA,NA
187249,-2.30753,3.68984,-5,NA,-45.647,NA,NA,NA,NA
187432,-1.89104,4.15079,-4.50659,NA,NA,NA,-51.347,NA,NA
187619,-1.89751,3.41349,-5,NA,NA,NA,-57.862,NA,NA
187940,-2.32569,3.4136,-5,NA,NA,NA,-47.735,NA,NA
188011,-1.77459,3.59636,-5,NA,NA,NA,NA,-21.27,NA
188309,-1.58548,3.22364,-4.75815,NA,NA,NA,NA,-42.443,NA
188585,-1.50441,4.02872,-4.26054,NA,NA,NA,-57.614,NA,NA
188765,-1.61166,3.64999,-4.51912,NA,NA,NA,-48.382,NA,NA
188986,-1.56157,3.70231,-4.77676,NA,NA,NA,NA,-1.783,NA
189019,-1.94981,2.83888,-5,NA,NA,NA,-72.193,NA,NA
189375,-1.91458,3.84569,-5,NA,NA,NA,-37.424,NA,NA
189556,-1.56832,3.47327,-5,NA,NA,NA,-45.003,NA,NA
189659,-1.37459,4.28205,-4.3651,NA,NA,NA,-41.456,NA,NA
189921,-1.33249,3.47691,-4.4074,NA,NA,NA,-50.408,NA,NA
190049,-2.56873,3.90534,-5,NA,NA,NA,-55.468,NA,NA
190326,-1.99672,4.10218,-5,NA,-37.614,NA,NA,NA,NA
190512,-1.72111,3.48116,-4.72079,NA,-25.297,NA,NA,NA,NA
190671,-1.54413,3.68511,-5,NA,-28.375,NA,NA,NA,NA
190955,-1.84564,3.43275,-5,NA,NA,NA,NA,-31.842,NA
191049,-1.63092,3.59558,-5,NA,-12.682,NA,NA,NA,NA
191261,-1.11362,4.12899,-4.67788,NA,-53.875,NA,NA,NA,NA
191599,-1.89181,3.90284,-5,NA,NA,NA,NA,-24.717,NA
191686,-1.51236,3.82567,-5,NA,NA,NA,NA,-18.025,NA
191956,-2.07311,3.03705,-5,NA,NA,NA,-60.994,NA,NA
192085,-2.10341,3.88045,-4.26464,NA,-45.686,NA,NA,NA,NA
192330,-1.45368,4.01972,-5,NA,NA,NA,-31.753,NA,NA
192505,-1.46983,4.07721,-4.83416,NA,NA,NA,NA,-17.313,NA
192637,-1.21692,3.54144,-4.80993,NA,NA,NA,NA,-15.53,NA
192824,-2.0842,3.90612,-5,NA,NA,NA,NA,-37.687,NA
193041,-1.93368,4.36955,-4.75429,NA,-59.562,NA,NA,NA,NA
193229,-1.22512,3.64646,-5,NA,-55.982,NA,NA,NA,NA
193427,-2.63846,3.98094,-4.65181,NA,-66.468,NA,NA,NA,NA
193631,-1.41166,3.67658,-5,NA,NA,NA,NA,-4.34,NA
193900,-1.94304,3.59508,-5,NA,NA,NA,NA,-24.341,NA
194128,-1.95298,3.51094,-4.79711,NA,-34.569,NA,NA,NA,NA
194395,-1.86716,3.52267,-4.97405,NA,NA,NA,-48.133,NA,NA
194442,-1.74421,3.70306,-4.48081,NA,NA,NA,-42.925,NA,NA
194651,-2.43628,3.74581,-4.96227,NA,-49.666,NA,NA,NA,NA
194857,-1.97334,3.83099,-5,NA,-31.315,NA,NA,NA,NA
195056,-1.39034,4.11947,-5,NA,NA,NA,NA,-21.171,NA
195268,-1.35727,4.15051,-4.4185,NA,NA,NA,-48.322,NA,NA
195463,-1.3693,3.37108,-4.50846,NA,NA,NA,NA,-45.911,NA
195737,-2.09212,3.84211,-4.84897,NA,NA,NA,-35.253,NA,NA
195931,-1.74792,3.90062,-5,NA,NA,NA,-44.869,NA,NA
196010,-1.66896,4.36881,-3.88783,NA,NA,NA,NA,NA,-93.687
196289,-1.8963,4.37378,-5,NA,NA,NA,NA,-45.204,NA
196436,-1.49197,3.33745,-5,NA,-18.391,NA,NA,NA,NA
196613,-2.3268,3.19531,-5,NA,NA,NA,-63.16,NA,NA
196826,-1.76249,3.59603,-5,NA,NA,NA,-31.379,NA,NA
197012,-1.52783,4.00478,-5,NA,NA,NA,-44.522,NA,NA
197217,-1.29248,3.52404,-5,NA,NA,NA,NA,-12.316,NA
197553,-1.59258,3.2617,-4.95277,NA,NA,NA,NA,-36.006,NA
197733,-1.52153,3.50645,-4.8467,NA,-8.594,NA,NA,NA,NA
197868,-1.5508,4.38429,-5,NA,-46.16,NA,NA,NA,NA
198072,-1.53954,3.71724,-5,NA,NA,NA,-42.461,NA,NA
198386,-1.59952,3.48078,-5,NA,NA,NA,-41.348,NA,NA
198447,-2.06503,4.41864,-5,NA,-49.185,NA,NA,NA,NA
198704,-1.67952,4.42255,-4.33128,NA,-55.747,NA,NA,NA,NA
198814,-0.923366,4.0222,-5,NA,NA,NA,NA,-61.574,NA
199040,-2.00063,3.93006,-5,NA,NA,NA,-37.941,NA,NA
199392,-2.38736,3.71263,-5,NA,NA,NA,NA,-51.291,NA
199524,-2.10583,3.80561,-5,NA,NA,NA,-41.196,NA,NA
199709,-1.95508,4.04306,-5,NA,NA,NA,-46.77,NA,NA
200000,-3.29979,4.40704,-5,NA,NA,NA,-103.786,NA,NA
