id,x0,x1,x2,fitness-3,fitness-3.5,fitness-4,fitness-2.5,fitness-2,fitness-1.5,fitness-1,fitness-4.5,fitness-5,fitness-0.5
110399,2.13112,1.14474,-5,NA,NA,NA,NA,-36.169,NA,NA,NA,NA,NA
110467,2.14712,2.45126,-4.44248,-22.395,NA,NA,NA,NA,NA,NA,NA,NA,NA
110729,2.25031,3.49638,-5,-92.362,NA,NA,NA,NA,NA,NA,NA,NA,NA
110917,0.970889,3.08277,-3.87506,NA,-76.17,NA,NA,NA,NA,NA,NA,NA,NA
111096,1.403,1.83511,-5,NA,-40.352,NA,NA,NA,NA,NA,NA,NA,NA
111232,1.9776,1.64389,-5,-20.842,NA,NA,NA,NA,NA,NA,NA,NA,NA
111433,1.85081,1.48119,-5,NA,NA,NA,NA,-30.275,NA,NA,NA,NA,NA
111665,0.885427,2.04598,-4.60008,NA,NA,NA,NA,-40.542,NA,NA,NA,NA,NA
111895,1.19249,2.54396,-3.51902,NA,NA,NA,NA,NA,NA,NA,NA,NA,-178.106
112043,1.71331,2.35998,-5,NA,NA,NA,NA,NA,-38.639,NA,NA,NA,NA
112374,2.36465,1.80197,-4.81225,NA,NA,NA,-17.859,NA,NA,NA,NA,NA,NA
112517,3.22609,2.20296,-3.67649,NA,NA,NA,-70.661,NA,NA,NA,NA,NA,NA
112633,2.27227,2.14675,-3.56782,NA,NA,NA,-29.945,NA,NA,NA,NA,NA,NA
112917,1.99892,1.96092,-5,NA,NA,-58.751,NA,NA,NA,NA,NA,NA,NA
113004,1.78957,1.45315,-5,-22.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
113245,1.88849,1.62188,-3.89078,NA,NA,NA,-6.71,NA,NA,NA,NA,NA,NA
113563,1.92806,2.31565,-4.37482,NA,NA,NA,NA,NA,-46.022,NA,NA,NA,NA
113622,1.96641,1.84291,-5,NA,NA,NA,NA,NA,-36.555,NA,NA,NA,NA
113822,2.12427,0.951703,-4.51716,NA,NA,NA,-25.049,NA,NA,NA,NA,NA,NA
114043,2.11768,1.26089,-5,NA,NA,NA,-22.913,NA,NA,NA,NA,NA,NA
114249,1.04267,2.04035,-4.65285,-30.992,NA,NA,NA,NA,NA,NA,NA,NA,NA
114528,1.62779,2.02849,-5,NA,NA,NA,NA,NA,NA,NA,-89.249,NA,NA
114603,2.31132,2.27321,-4.879,NA,-54.706,NA,NA,NA,NA,NA,NA,NA,NA
114891,1.90005,3.12419,-5,NA,-88.144,NA,NA,NA,NA,NA,NA,NA,NA
115081,1.92131,2.38765,-5,NA,NA,NA,NA,-36.71,NA,NA,NA,NA,NA
115349,3.08989,2.40475,-4.53746,NA,NA,NA,NA,NA,-78.409,NA,NA,NA,NA
115511,2.23612,0.664567,-5,NA,NA,NA,NA,NA,-80.259,NA,NA,NA,NA
115635,1.45149,1.58017,-5,NA,NA,NA,NA,NA,-44.235,NA,NA,NA,NA
115821,1.19214,2.29469,-4.5748,NA,NA,NA,NA,NA,-49.418,NA,NA,NA,NA
116186,1.43327,1.62436,-5,NA,NA,NA,NA,-24.996,NA,NA,NA,NA,NA
116386,1.55101,2.97648,-4.41597,NA,NA,NA,-43.2,NA,NA,NA,NA,NA,NA
116476,2.64287,2.23113,-5,NA,-55.606,NA,NA,NA,NA,NA,NA,NA,NA
116607,3.21044,2.73297,-4.55562,NA,NA,NA,NA,-78.919,NA,NA,NA,NA,NA
116901,3.27006,2.01793,-4.18931,NA,NA,NA,NA,NA,-69.544,NA,NA,NA,NA
117074,1.29234,2.40234,-5,-36.656,NA,NA,NA,NA,NA,NA,NA,NA,NA
117276,2.58198,2.32146,-3.82,NA,-59.578,NA,NA,NA,NA,NA,NA,NA,NA
117550,2.70192,1.51581,-4.32453,NA,-49.651,NA,NA,NA,NA,NA,NA,NA,NA
117729,2.31034,2.76104,-3.63779,-51.082,NA,NA,NA,NA,NA,NA,NA,NA,NA
117866,3.03956,1.90417,-3.3268,NA,-110.699,NA,NA,NA,NA,NA,NA,NA,NA
118093,3.04793,2.03918,-5,NA,NA,-91.813,NA,NA,NA,NA,NA,NA,NA
118319,1.71834,3.10539,-4.97553,-58.598,NA,NA,NA,NA,NA,NA,NA,NA,NA
118570,1.74394,1.76761,-5,-16.185,NA,NA,NA,NA,NA,NA,NA,NA,NA
118601,1.14457,2.31733,-3.78696,NA,NA,NA,NA,-32.838,NA,NA,NA,NA,NA
118941,1.93121,2.70873,-4.37842,NA,NA,NA,-29.641,NA,NA,NA,NA,NA,NA
119064,2.71996,1.69002,-4.13994,NA,NA,NA,-25.655,NA,NA,NA,NA,NA,NA
119246,2.21624,1.61495,-5,NA,NA,NA,NA,-29.411,NA,NA,NA,NA,NA
119465,1.7072,1.4884,-4.20442,NA,NA,NA,NA,-5.657,NA,NA,NA,NA,NA
119627,1.73243,0.783986,-4.37214,NA,NA,NA,NA,-55.168,NA,NA,NA,NA,NA
119845,1.74369,1.71711,-4.53619,NA,NA,NA,NA,NA,-42.582,NA,NA,NA,NA
120003,1.97486,2.30801,-4.23797,NA,NA,NA,NA,-15.407,NA,NA,NA,NA,NA
120377,2.90694,1.95193,-5,NA,NA,NA,NA,-52.867,NA,NA,NA,NA,NA
120500,2.45567,1.11787,-5,NA,NA,NA,-37.831,NA,NA,NA,NA,NA,NA
120685,1.92421,1.2763,-5,NA,NA,NA,NA,-24.325,NA,NA,NA,NA,NA
120834,2.03505,1.57399,-3.76934,NA,NA,NA,NA,NA,-46.544,NA,NA,NA,NA
121197,2.44047,1.87331,-3.79284,NA,NA,NA,NA,NA,-45.201,NA,NA,NA,NA
121266,1.64301,1.66688,-3.75496,NA,NA,NA,NA,-22.033,NA,NA,NA,NA,NA
121531,1.41582,2.28163,-3.87445,NA,NA,NA,NA,NA,-48.281,NA,NA,NA,NA
121672,1.94982,0.94827,-3.6722,-42.444,NA,NA,NA,NA,NA,NA,NA,NA,NA
121852,2.42504,1.7929,-3.76548,-28.786,NA,NA,NA,NA,NA,NA,NA,NA,NA
122076,2.29184,1.74607,-3.9346,NA,NA,NA,-13.225,NA,NA,NA,NA,NA,NA
122263,2.17963,1.53987,-4.00764,NA,NA,NA,-8.577,NA,NA,NA,NA,NA,NA
122491,1.88884,2.00996,-3.6819,NA,NA,NA,NA,-27.066,NA,NA,NA,NA,NA
122656,2.48352,1.91496,-5,NA,NA,NA,NA,NA,-49.47,NA,NA,NA,NA
122990,1.15042,1.73576,-5,NA,NA,NA,-27.601,NA,NA,NA,NA,NA,NA
123003,1.64575,1.94308,-5,-17.783,NA,NA,NA,NA,NA,NA,NA,NA,NA
123253,1.94084,1.58635,-4.37169,NA,NA,NA,NA,NA,-21.819,NA,NA,NA,NA
123581,2.77818,2.42814,-5,NA,NA,NA,NA,-49.592,NA,NA,NA,NA,NA
123758,1.41399,3.09535,-4.23092,NA,NA,NA,-50.915,NA,NA,NA,NA,NA,NA
123836,1.84886,2.26012,-4.44237,NA,-25.774,NA,NA,NA,NA,NA,NA,NA,NA
124194,1.91983,3.10618,-4.70942,-52.867,NA,NA,NA,NA,NA,NA,NA,NA,NA
124220,1.54583,2.06136,-3.5819,NA,NA,NA,NA,NA,-54.571,NA,NA,NA,NA
124480,1.97188,1.21068,-5,NA,NA,NA,NA,NA,-57.437,NA,NA,NA,NA
124756,1.45175,2.13024,-5,NA,NA,NA,NA,NA,-38.401,NA,NA,NA,NA
124842,1.7074,1.60506,-5,NA,NA,NA,NA,-22.485,NA,NA,NA,NA,NA
125110,1.35381,2.0933,-5,-28.893,NA,NA,NA,NA,NA,NA,NA,NA,NA
125341,1.73518,2.3463,-5,NA,NA,NA,-24.218,NA,NA,NA,NA,NA,NA
125527,2.3127,3.13704,-4.52412,-60.731,NA,NA,NA,NA,NA,NA,NA,NA,NA
125667,2.70788,3.04475,-5,-81.929,NA,NA,NA,NA,NA,NA,NA,NA,NA
125857,2.44134,2.82763,-4.00939,NA,-72.547,NA,NA,NA,NA,NA,NA,NA,NA
126074,2.11193,2.87983,-4.54051,NA,NA,-88.233,NA,NA,NA,NA,NA,NA,NA
126261,2.39306,1.77013,-5,-25.26,NA,NA,NA,NA,NA,NA,NA,NA,NA
126556,0.930616,3.2011,-5,-85.344,NA,NA,NA,NA,NA,NA,NA,NA,NA
126670,1.92709,2.34187,-4.42217,NA,NA,NA,NA,NA,-38.014,NA,NA,NA,NA
126808,1.9069,2.39944,-5,NA,NA,NA,NA,-30.011,NA,NA,NA,NA,NA
127093,1.54561,3.55628,-4.85217,NA,NA,NA,NA,-91.476,NA,NA,NA,NA,NA
127260,1.7166,3.63833,-5,NA,NA,NA,NA,-96.701,NA,NA,NA,NA,NA
127495,0.746111,3.30008,-5,-99.164,NA,NA,NA,NA,NA,NA,NA,NA,NA
127637,1.17048,2.95655,-5,NA,NA,NA,-57.067,NA,NA,NA,NA,NA,NA
127814,1.15982,1.89275,-5,NA,NA,NA,-25.612,NA,NA,NA,NA,NA,NA
128063,1.95133,2.53752,-5,NA,NA,NA,-31.21,NA,NA,NA,NA,NA,NA
128211,1.51707,2.78947,-5,NA,NA,NA,NA,NA,-53.595,NA,NA,NA,NA
128471,1.96501,2.49748,-4.4517,NA,-36.295,NA,NA,NA,NA,NA,NA,NA,NA
128794,1.06139,1.99157,-5,NA,-44.463,NA,NA,NA,NA,NA,NA,NA,NA
128968,1.93018,2.31833,-4.71275,-21.305,NA,NA,NA,NA,NA,NA,NA,NA,NA
129021,0.710867,2.63514,-5,-64.736,NA,NA,NA,NA,NA,NA,NA,NA,NA
129355,0.939914,2.15813,-4.50948,NA,-40.025,NA,NA,NA,NA,NA,NA,NA,NA
129497,1.8125,2.29327,-4.41633,-14.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
129762,1.56979,1.06195,-5,NA,NA,NA,-35.314,NA,NA,NA,NA,NA,NA
129880,1.43253,1.88137,-5,NA,-48.013,NA,NA,NA,NA,NA,NA,NA,NA
130085,1.306,0.775035,-4.92415,NA,NA,NA,NA,-78.355,NA,NA,NA,NA,NA
130221,1.79382,0.934531,-3.84883,NA,NA,NA,-31.264,NA,NA,NA,NA,NA,NA
130574,2.16681,0.626791,-4.43029,NA,NA,NA,-53.45,NA,NA,NA,NA,NA,NA
130736,1.89611,1.88144,-4.03806,NA,NA,NA,-6.604,NA,NA,NA,NA,NA,NA
130828,2.06514,0.98862,-3.06111,NA,NA,NA,NA,NA,NA,NA,-133.438,NA,NA
131002,2.90334,1.40347,-4.1149,NA,-54.561,NA,NA,NA,NA,NA,NA,NA,NA
131346,1.63779,1.45853,-5,-27.136,NA,NA,NA,NA,NA,NA,NA,NA,NA
131562,1.04714,2.18256,-5,NA,NA,-64.691,NA,NA,NA,NA,NA,NA,NA
131610,1.86097,2.5139,-4.70513,NA,-39.614,NA,NA,NA,NA,NA,NA,NA,NA
131991,1.84073,3.08676,-4.71092,NA,NA,NA,NA,-51.235,NA,NA,NA,NA,NA
132092,2.50964,1.95775,-5,NA,NA,NA,-27.499,NA,NA,NA,NA,NA,NA
132329,2.07433,1.79143,-5,NA,NA,NA,NA,-23.853,NA,NA,NA,NA,NA
132527,2.8623,0.960515,-5,NA,NA,NA,-60.809,NA,NA,NA,NA,NA,NA
132674,2.83238,1.75607,-3.25124,NA,NA,NA,-64.075,NA,NA,NA,NA,NA,NA
132820,1.51823,0.965884,-5,NA,NA,-69.722,NA,NA,NA,NA,NA,NA,NA
133044,2.83374,1.4128,-4.326,-39.362,NA,NA,NA,NA,NA,NA,NA,NA,NA
133310,2.54927,2.20912,-5,-37.079,NA,NA,NA,NA,NA,NA,NA,NA,NA
133440,2.19588,1.17924,-4.45543,NA,NA,NA,NA,NA,-34.132,NA,NA,NA,NA
133775,1.83819,2.81081,-3.94442,NA,-62.714,NA,NA,NA,NA,NA,NA,NA,NA
133874,3.23498,3.24355,-4.7566,NA,NA,NA,-104.182,NA,NA,NA,NA,NA,NA
134036,3.0437,0.97331,-5,-65.874,NA,NA,NA,NA,NA,NA,NA,NA,NA
134358,1.92186,1.38807,-4.98206,NA,-35.902,NA,NA,NA,NA,NA,NA,NA,NA
134465,1.53181,2.6987,-4.12212,NA,NA,NA,-30.111,NA,NA,NA,NA,NA,NA
134794,0.850341,3.5139,-4.06614,NA,NA,NA,NA,NA,-131.771,NA,NA,NA,NA
134925,1.04727,2.7771,-4.18298,NA,NA,NA,NA,NA,NA,-108.466,NA,NA,NA
135142,2.0266,1.07263,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-128.187
135214,2.61613,1.28717,-4.55505,NA,NA,NA,NA,NA,NA,NA,NA,NA,-108.309
135411,1.27029,1.21441,-3.44043,NA,NA,NA,-43.987,NA,NA,NA,NA,NA,NA
135744,2.13996,2.13283,-4.57508,NA,NA,NA,NA,-23.345,NA,NA,NA,NA,NA
135982,3.25226,1.72233,-4.76497,NA,NA,NA,NA,-62.429,NA,NA,NA,NA,NA
136103,3.26494,0.884788,-3.854,-86.067,NA,NA,NA,NA,NA,NA,NA,NA,NA
136327,2.84947,1.94287,-4.49611,NA,NA,-66.78,NA,NA,NA,NA,NA,NA,NA
136588,2.17687,1.34857,-4.61598,NA,NA,NA,-11.437,NA,NA,NA,NA,NA,NA
136650,1.30249,2.22568,-4.78882,NA,NA,NA,-20.472,NA,NA,NA,NA,NA,NA
136919,2.11284,2.04584,-3.85884,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86.955
137033,2.45504,3.2096,-4.7298,NA,NA,NA,NA,-74.646,NA,NA,NA,NA,NA
137260,1.58805,3.57463,-4.95036,NA,NA,NA,-88.892,NA,NA,NA,NA,NA,NA
137486,2.40516,2.45331,-5,NA,NA,NA,-35.871,NA,NA,NA,NA,NA,NA
137654,2.20294,1.64659,-4.53076,-9.916,NA,NA,NA,NA,NA,NA,NA,NA,NA
137857,2.41123,1.22936,-4.86802,NA,NA,NA,-27.457,NA,NA,NA,NA,NA,NA
138098,1.55585,0.664959,-5,NA,NA,NA,-71.057,NA,NA,NA,NA,NA,NA
138293,1.30814,1.83201,-5,NA,NA,NA,NA,NA,-36.045,NA,NA,NA,NA
138549,1.48713,2.8072,-5,NA,NA,NA,NA,-48.739,NA,NA,NA,NA,NA
138673,2.87857,2.44787,-5,NA,NA,NA,NA,-56.171,NA,NA,NA,NA,NA
138917,3.01231,2.19789,-5,NA,NA,NA,NA,NA,-76.153,NA,NA,NA,NA
139132,2.6888,2.0674,-4.266,NA,NA,NA,NA,-30.967,NA,NA,NA,NA,NA
139366,1.2813,1.40434,-4.86763,NA,-37.286,NA,NA,NA,NA,NA,NA,NA,NA
139525,1.00254,2.59313,-5,-47.341,NA,NA,NA,NA,NA,NA,NA,NA,NA
139624,2.9284,0.7511,-5,NA,NA,NA,-73.027,NA,NA,NA,NA,NA,NA
139834,1.41813,2.23099,-5,NA,NA,NA,-24.398,NA,NA,NA,NA,NA,NA
140174,2.72779,2.22152,-4.89977,NA,NA,NA,NA,NA,-48.421,NA,NA,NA,NA
140209,2.64973,2.79609,-5,NA,NA,NA,NA,NA,-74.537,NA,NA,NA,NA
140492,2.09793,3.18404,-4.21512,NA,NA,NA,NA,NA,-79.717,NA,NA,NA,NA
140726,2.15705,1.48616,-5,NA,NA,NA,-19.475,NA,NA,NA,NA,NA,NA
140901,2.17525,1.94841,-5,-20.671,NA,NA,NA,NA,NA,NA,NA,NA,NA
141176,1.56435,1.85397,-5,NA,NA,NA,-17.624,NA,NA,NA,NA,NA,NA
141211,1.4048,1.90721,-5,NA,NA,NA,NA,-22.323,NA,NA,NA,NA,NA
141589,1.79635,2.7657,-5,NA,NA,NA,NA,NA,-61.904,NA,NA,NA,NA
141690,1.27436,2.17896,-4.33871,NA,NA,NA,-15.366,NA,NA,NA,NA,NA,NA
141993,1.48604,2.04569,-5,NA,NA,NA,-19.879,NA,NA,NA,NA,NA,NA
142058,1.6393,1.8662,-5,NA,NA,NA,NA,NA,-30.61,NA,NA,NA,NA
142325,3.17609,2.18724,-3.71531,NA,NA,NA,-68.154,NA,NA,NA,NA,NA,NA
142597,2.36225,2.25311,-4.27973,NA,NA,-76.868,NA,NA,NA,NA,NA,NA,NA
142613,1.65444,1.74722,-5,NA,NA,NA,NA,NA,NA,NA,-85.221,NA,NA
142881,1.47451,1.25602,-4.7173,NA,NA,-66.867,NA,NA,NA,NA,NA,NA,NA
143057,1.54085,1.25531,-5,NA,NA,-65.713,NA,NA,NA,NA,NA,NA,NA
143371,1.26177,1.95104,-4.17571,NA,NA,-60.421,NA,NA,NA,NA,NA,NA,NA
143545,1.8364,1.0538,-3.88681,NA,-52.706,NA,NA,NA,NA,NA,NA,NA,NA
143747,1.5076,1.50315,-3.86606,NA,-39.229,NA,NA,NA,NA,NA,NA,NA,NA
143889,1.82643,1.66335,-4.35414,NA,NA,-51.462,NA,NA,NA,NA,NA,NA,NA
144004,2.12849,2.03226,-4.57356,NA,NA,NA,NA,-13.46,NA,NA,NA,NA,NA
144280,2.45901,2.0852,-4.65866,NA,NA,NA,NA,-26.869,NA,NA,NA,NA,NA
144454,3.18468,2.72686,-5,NA,NA,NA,NA,NA,-97.241,NA,NA,NA,NA
144644,1.9165,1.91839,-5,NA,NA,NA,NA,NA,NA,-59.004,NA,NA,NA
144843,3.05844,0.841342,-4.88389,NA,NA,NA,NA,NA,NA,-104.079,NA,NA,NA
145080,1.43426,0.872626,-3.1532,NA,NA,NA,NA,-98.009,NA,NA,NA,NA,NA
145282,2.04273,1.48758,-4.4204,-11.526,NA,NA,NA,NA,NA,NA,NA,NA,NA
145537,2.28146,2.38862,-3.33735,-58.327,NA,NA,NA,NA,NA,NA,NA,NA,NA
145776,1.60363,2.83853,-4.50645,NA,NA,NA,-36.28,NA,NA,NA,NA,NA,NA
145892,1.33952,3.0271,-4.10166,NA,NA,NA,NA,-57.333,NA,NA,NA,NA,NA
146193,1.79282,1.79019,-3.90324,-8.495,NA,NA,NA,NA,NA,NA,NA,NA,NA
146279,1.63557,1.82693,-4.80078,NA,NA,NA,-9.533,NA,NA,NA,NA,NA,NA
146517,1.23309,1.36679,-4.7395,-26.499,NA,NA,NA,NA,NA,NA,NA,NA,NA
146683,1.16479,2.4493,-5,-42.524,NA,NA,NA,NA,NA,NA,NA,NA,NA
146926,2.37549,1.34818,-3.89492,NA,NA,NA,-20.768,NA,NA,NA,NA,NA,NA
147003,1.95004,1.30526,-4.05015,-10.683,NA,NA,NA,NA,NA,NA,NA,NA,NA
147309,1.56625,2.32587,-4.94322,NA,NA,NA,NA,-30.227,NA,NA,NA,NA,NA
147464,1.46543,1.46422,-5,NA,NA,NA,NA,NA,-56.663,NA,NA,NA,NA
147782,1.74225,1.42914,-4.31223,NA,NA,NA,NA,-5.209,NA,NA,NA,NA,NA
147837,1.64121,1.41233,-4.85132,-20.425,NA,NA,NA,NA,NA,NA,NA,NA,NA
148111,1.34981,2.40518,-5,NA,NA,-82.463,NA,NA,NA,NA,NA,NA,NA
148263,0.8844,2.56565,-4.50178,-47.074,NA,NA,NA,NA,NA,NA,NA,NA,NA
148460,2.2182,2.01232,-4.38852,NA,NA,-65.633,NA,NA,NA,NA,NA,NA,NA
148766,1.97823,2.1393,-4.77686,NA,NA,NA,NA,-16.129,NA,NA,NA,NA,NA
148872,2.95115,2.74336,-4.92672,NA,-80.547,NA,NA,NA,NA,NA,NA,NA,NA
149026,1.80095,3.65211,-5,-99.512,NA,NA,NA,NA,NA,NA,NA,NA,NA
149378,1.763,2.18579,-4.91738,NA,NA,NA,-18.18,NA,NA,NA,NA,NA,NA
149483,1.36903,2.48984,-4.05092,NA,NA,NA,NA,-28.195,NA,NA,NA,NA,NA
149614,1.51434,3.57171,-4.38644,NA,NA,NA,-81.812,NA,NA,NA,NA,NA,NA
149917,0.996749,3.78811,-4.93378,-121.377,NA,NA,NA,NA,NA,NA,NA,NA,NA
150012,0.789864,2.46654,-5,-50.138,NA,NA,NA,NA,NA,NA,NA,NA,NA
150209,1.38603,2.08409,-3.9879,NA,NA,NA,NA,-16.221,NA,NA,NA,NA,NA
150449,2.05843,0.797304,-4.09189,NA,NA,NA,NA,NA,-61.237,NA,NA,NA,NA
150785,1.43354,1.11497,-4.05218,NA,NA,NA,NA,-25.031,NA,NA,NA,NA,NA
150969,1.24975,1.34246,-4.58035,NA,NA,NA,NA,NA,-39.367,NA,NA,NA,NA
151189,0.977979,1.21343,-5,NA,NA,NA,NA,NA,-74.91,NA,NA,NA,NA
151359,1.79892,1.52824,-5,NA,NA,NA,NA,NA,-31.37,NA,NA,NA,NA
151505,2.4753,1.59833,-5,NA,NA,NA,NA,NA,NA,-59.653,NA,NA,NA
151703,3.07377,1.65868,-4.75155,NA,NA,NA,NA,-47.601,NA,NA,NA,NA,NA
151921,2.20582,2.25526,-4.13562,NA,-36.688,NA,NA,NA,NA,NA,NA,NA,NA
152034,1.7107,2.6705,-4.33918,-31.031,NA,NA,NA,NA,NA,NA,NA,NA,NA
152259,1.79811,1.61676,-4.32374,-2.936,NA,NA,NA,NA,NA,NA,NA,NA,NA
152531,1.71481,0.250083,-5,-121.158,NA,NA,NA,NA,NA,NA,NA,NA,NA
152780,2.30337,1.35077,-4.60253,-18.088,NA,NA,NA,NA,NA,NA,NA,NA,NA
152985,1.7696,1.85797,-4.86492,-22.898,NA,NA,NA,NA,NA,NA,NA,NA,NA
153188,1.30696,2.34331,-5,NA,-44.344,NA,NA,NA,NA,NA,NA,NA,NA
153222,0.913993,2.42618,-4.79538,NA,NA,NA,-38.214,NA,NA,NA,NA,NA,NA
153498,2.04451,1.70647,-4.72628,NA,NA,NA,-8.727,NA,NA,NA,NA,NA,NA
153601,3.19829,0.157805,-5,NA,NA,NA,NA,-152.562,NA,NA,NA,NA,NA
153934,2.21082,0.949102,-4.66077,-29.301,NA,NA,NA,NA,NA,NA,NA,NA,NA
154033,2.44671,1.92439,-5,NA,NA,-57.487,NA,NA,NA,NA,NA,NA,NA
154218,3.13063,1.90541,-4.39777,NA,NA,NA,-45.415,NA,NA,NA,NA,NA,NA
154422,2.39689,1.62724,-4.8358,-20.852,NA,NA,NA,NA,NA,NA,NA,NA,NA
154745,1.69328,1.08041,-4.59482,-18.982,NA,NA,NA,NA,NA,NA,NA,NA,NA
154977,1.9069,2.28888,-5,-27.602,NA,NA,NA,NA,NA,NA,NA,NA,NA
155142,2.053,1.68409,-5,NA,NA,NA,NA,NA,-48.776,NA,NA,NA,NA
155264,1.71431,1.98053,-5,NA,NA,NA,NA,NA,-30.349,NA,NA,NA,NA
155429,2.06865,1.95421,-4.33799,-16.66,NA,NA,NA,NA,NA,NA,NA,NA,NA
155777,3.14711,1.93864,-4.48461,-53.487,NA,NA,NA,NA,NA,NA,NA,NA,NA
155903,3.64298,2.32108,-4.60992,NA,NA,NA,-87.763,NA,NA,NA,NA,NA,NA
156077,2.18634,1.69551,-4.47818,-11.591,NA,NA,NA,NA,NA,NA,NA,NA,NA
156281,2.00336,1.86937,-4.65257,NA,NA,NA,NA,-19.586,NA,NA,NA,NA,NA
156566,1.26895,1.04163,-5,NA,NA,NA,NA,-60.231,NA,NA,NA,NA,NA
156724,1.24066,1.00557,-5,-50.897,NA,NA,NA,NA,NA,NA,NA,NA,NA
156961,1.26675,2.95507,-5,-57.001,NA,NA,NA,NA,NA,NA,NA,NA,NA
157141,1.06271,1.82769,-3.60384,NA,NA,NA,NA,-45.301,NA,NA,NA,NA,NA
157227,1.32435,1.21112,-4.49077,-22.342,NA,NA,NA,NA,NA,NA,NA,NA,NA
157449,1.31695,2.3141,-4.60852,-24.938,NA,NA,NA,NA,NA,NA,NA,NA,NA
157754,0.910555,2.11355,-5,-42.977,NA,NA,NA,NA,NA,NA,NA,NA,NA
157835,1.24461,2.84524,-5,NA,NA,NA,NA,-51.857,NA,NA,NA,NA,NA
158086,1.50073,2.43797,-5,NA,NA,NA,NA,-32.32,NA,NA,NA,NA,NA
158391,2.79609,2.34868,-4.26268,-41.119,NA,NA,NA,NA,NA,NA,NA,NA,NA
158419,2.54168,1.61649,-4.17612,-22.384,NA,NA,NA,NA,NA,NA,NA,NA,NA
158658,2.69364,2.38982,-4.61536,-44.181,NA,NA,NA,NA,NA,NA,NA,NA,NA
158959,2.12585,2.99313,-5,NA,NA,NA,-53.035,NA,NA,NA,NA,NA,NA
159064,1.74258,2.60777,-5,NA,NA,NA,NA,NA,-45.642,NA,NA,NA,NA
159217,1.1289,2.43278,-5,NA,NA,NA,NA,NA,-53.861,NA,NA,NA,NA
159577,1.54943,1.60215,-4.13456,NA,-19.193,NA,NA,NA,NA,NA,NA,NA,NA
159779,1.5117,1.68384,-4.44195,NA,NA,NA,-3.535,NA,NA,NA,NA,NA,NA
159801,1.13152,1.98873,-4.24072,NA,NA,NA,NA,NA,-41.094,NA,NA,NA,NA
160120,1.65035,1.72315,-5,NA,-37.203,NA,NA,NA,NA,NA,NA,NA,NA
160364,1.81635,1.7543,-4.82317,NA,NA,NA,-8.828,NA,NA,NA,NA,NA,NA
160401,2.49539,1.86894,-4.01273,-20.378,NA,NA,NA,NA,NA,NA,NA,NA,NA
160685,2.03837,1.35963,-5,NA,NA,NA,NA,NA,-37.316,NA,NA,NA,NA
160866,2.40316,1.36749,-4.56315,NA,-34.69,NA,NA,NA,NA,NA,NA,NA,NA
161018,2.2698,2.37997,-4.66498,NA,-37.75,NA,NA,NA,NA,NA,NA,NA,NA
161251,2.56892,2.34041,-3.73234,NA,NA,NA,-38.125,NA,NA,NA,NA,NA,NA
161562,3.14807,1.93209,-4.30727,NA,NA,NA,-46.794,NA,NA,NA,NA,NA,NA
161791,2.60391,2.94621,-5,NA,NA,NA,NA,-69.111,NA,NA,NA,NA,NA
161965,2.5749,2.13428,-4.17145,NA,NA,NA,-23.789,NA,NA,NA,NA,NA,NA
162194,1.9353,2.31296,-5,NA,NA,NA,NA,NA,-36.678,NA,NA,NA,NA
162365,1.8294,3.03003,-4.82937,NA,NA,NA,NA,-49.934,NA,NA,NA,NA,NA
162422,1.46445,2.17546,-4.49052,NA,NA,NA,-12.481,NA,NA,NA,NA,NA,NA
162795,0.534084,1.7771,-4.71462,NA,NA,NA,NA,-55.625,NA,NA,NA,NA,NA
162866,0.304055,1.74274,-4.62738,-63.769,NA,NA,NA,NA,NA,NA,NA,NA,NA
163151,1.03784,1.42269,-5,NA,NA,NA,NA,NA,NA,-102.752,NA,NA,NA
163292,1.2966,1.92884,-5,NA,NA,NA,NA,NA,NA,-79.397,NA,NA,NA
163594,1.94817,1.9431,-5,NA,NA,NA,NA,NA,-39.019,NA,NA,NA,NA
163781,2.84198,2.23712,-5,NA,NA,NA,-45.145,NA,NA,NA,NA,NA,NA
163942,3.16759,1.99622,-5,NA,NA,NA,-56.74,NA,NA,NA,NA,NA,NA
164144,2.80254,2.54005,-4.97954,-55.107,NA,NA,NA,NA,NA,NA,NA,NA,NA
164371,3.0027,1.07084,-5,NA,NA,NA,-59.819,NA,NA,NA,NA,NA,NA
164540,2.66137,1.83365,-5,NA,NA,NA,NA,NA,-45.35,NA,NA,NA,NA
164647,2.16995,1.0877,-4.77223,NA,NA,NA,NA,NA,NA,-68.765,NA,NA,NA
164958,1.54669,2.70341,-4.56896,NA,NA,NA,NA,NA,-52.59,NA,NA,NA,NA
165145,0.656491,2.62182,-4.15286,NA,NA,NA,NA,-63.329,NA,NA,NA,NA,NA
165355,2.78402,2.43995,-4.04584,NA,NA,NA,NA,NA,-53.998,NA,NA,NA,NA
165409,2.76922,1.57554,-3.95803,NA,NA,NA,-30.91,NA,NA,NA,NA,NA,NA
165795,2.52505,2.70042,-5,-49.414,NA,NA,NA,NA,NA,NA,NA,NA,NA
165908,1.74847,1.71012,-5,-18.465,NA,NA,NA,NA,NA,NA,NA,NA,NA
