id,x0,x1,x2,fitness8.5,fitness9,fitness7.5,fitness8,fitness7,fitness6.5,fitness9.5,fitness6,fitness10,fitness5,fitness5.5,fitness4,fitness3.5,fitness4.5
135540,6.64726,7.01437,7.67517,NA,NA,NA,0.669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135777,4.54154,9.43401,7.25211,NA,NA,0.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135891,4.63314,8.06169,7.39962,NA,NA,NA,0.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136116,3.77057,9.23891,6.92405,NA,NA,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136387,3.78272,8.12052,6.62009,NA,NA,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136491,4.97734,7.64836,7.13349,0.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136683,5.18746,7.81421,7.62477,NA,NA,0.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136865,5.49247,7.943,7.76621,NA,NA,0.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137141,8.68014,7.7324,6.36527,NA,NA,NA,NA,0.385,NA,NA,NA,NA,NA,NA,NA,NA,NA
137294,7.87178,7.55622,6.98021,NA,NA,0.861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137525,7.62999,8.23954,8.83534,NA,NA,0.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137691,7.13624,8.36739,8.79751,NA,NA,NA,NA,0.553,NA,NA,NA,NA,NA,NA,NA,NA,NA
137887,6.89138,8.65119,7.79083,NA,NA,NA,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138191,7.67589,7.53386,7.75926,NA,NA,0.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138210,8.1614,7.44998,7.63409,NA,NA,0.945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138497,8.74273,6.89295,6.94283,NA,NA,NA,NA,0.381,NA,NA,NA,NA,NA,NA,NA,NA,NA
138699,6.43062,7.46958,6.3559,NA,NA,NA,NA,0.277,NA,NA,NA,NA,NA,NA,NA,NA,NA
138896,6.28085,8.4237,8.16639,NA,NA,0.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139067,7.61933,8.36944,7.65456,NA,NA,NA,NA,NA,0.705,NA,NA,NA,NA,NA,NA,NA,NA
139205,8.36316,7.77792,7.9855,NA,NA,NA,NA,NA,0.638,NA,NA,NA,NA,NA,NA,NA,NA
139505,7.38336,7.81322,7.46995,NA,NA,0.955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139601,8.23483,7.90077,7.45738,NA,NA,0.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139829,7.22509,8.38625,7.61218,NA,NA,0.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140005,7.40838,8.09815,7.24601,NA,NA,NA,NA,0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA
140297,7.38821,7.54705,6.91101,NA,NA,0.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140527,7.27486,6.94589,7.16555,NA,NA,0.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140625,7.76394,7.46927,5.81698,NA,NA,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140819,8.0642,7.40961,7.79648,NA,0.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141056,8.08564,7.65601,7.55755,NA,NA,0.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141294,8.51183,8.16533,8.13578,NA,NA,NA,0.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141496,8.60491,8.25175,8.72305,NA,NA,NA,NA,0.466,NA,NA,NA,NA,NA,NA,NA,NA,NA
141615,8.91987,7.5736,8.02017,NA,NA,NA,0.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141930,8.39612,7.4254,7.1139,NA,NA,0.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142045,7.37379,6.79221,6.8379,NA,NA,NA,0.637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142374,8.17554,6.83459,7.95388,NA,NA,NA,NA,0.641,NA,NA,NA,NA,NA,NA,NA,NA,NA
142515,9.09112,7.4225,7.52813,NA,NA,NA,NA,0.624,NA,NA,NA,NA,NA,NA,NA,NA,NA
142661,7.54409,7.26118,7.01134,NA,NA,0.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142878,8.02319,7.39717,6.4164,NA,NA,NA,NA,NA,0.413,NA,NA,NA,NA,NA,NA,NA,NA
143087,7.91182,8.10903,6.07694,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143308,7.43131,9.76032,6.82031,NA,NA,NA,0.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143567,7.0787,9.15152,7.37438,NA,NA,NA,0.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143795,7.34714,7.43895,6.30471,NA,NA,0.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143910,6.43254,6.53564,7.37876,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144095,6.99091,7.89952,7.51546,NA,NA,NA,0.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144321,6.58459,8.08276,7.48083,0.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144567,8.77068,8.13066,6.76423,0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144744,9.04565,7.38867,8.68845,NA,NA,NA,0.544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144992,8.16857,8.99907,8.22987,NA,NA,0.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145142,7.96211,8.41626,8.26158,0.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145328,6.36015,8.60193,8.65188,NA,NA,NA,0.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145538,7.33437,9.33733,8.46342,NA,NA,NA,NA,0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA
145684,7.664,9.28335,6.78978,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA
145984,7.41312,10.3001,7.37112,NA,NA,0.448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146083,7.35796,9.61786,7.20478,NA,NA,0.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146293,6.47636,8.81039,7.21614,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146425,6.74465,7.46646,6.43451,0.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146707,7.09337,7.43464,4.52129,NA,NA,0.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146828,7.11074,6.84478,6.30421,NA,NA,NA,0.403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147178,6.67898,7.25574,6.91994,NA,NA,NA,0.563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147225,9.36122,8.14991,8.33967,NA,NA,NA,NA,0.478,NA,NA,NA,NA,NA,NA,NA,NA,NA
147537,8.49774,7.51797,6.72156,NA,NA,NA,NA,0.539,NA,NA,NA,NA,NA,NA,NA,NA,NA
147725,7.30415,7.14684,6.36545,NA,NA,NA,0.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147991,7.86132,7.54169,7.39938,NA,NA,NA,NA,0.908,NA,NA,NA,NA,NA,NA,NA,NA,NA
148048,7.34597,8.54494,6.64596,0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148342,8.54726,7.72101,6.9449,NA,NA,NA,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148549,7.76155,7.04035,8.03367,NA,NA,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148691,8.15891,8.16606,9.17125,NA,NA,0.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148896,8.31239,7.82802,7.97887,NA,NA,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149090,8.03455,6.70045,6.79126,NA,NA,NA,NA,0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA
149341,7.70989,7.40239,6.88174,NA,NA,NA,NA,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA
149414,9.35194,7.91159,7.98685,NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA
149757,8.52709,7.52735,9.38809,NA,NA,NA,NA,0.376,NA,NA,NA,NA,NA,NA,NA,NA,NA
149830,7.94716,9.01199,9.58627,NA,NA,0.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150194,6.52851,8.19233,8.11885,NA,NA,NA,NA,0.463,NA,NA,NA,NA,NA,NA,NA,NA,NA
150252,6.11844,6.54053,8.06903,NA,NA,0.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150578,7.27731,6.39989,7.84694,NA,NA,NA,0.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150656,9.71736,7.70521,8.00859,NA,NA,NA,0.553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150947,9.51255,7.51453,7.63018,0.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151138,10.5,8.4061,7.0785,NA,NA,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151337,9.31691,8.20462,7.71945,NA,NA,NA,NA,0.563,NA,NA,NA,NA,NA,NA,NA,NA,NA
151570,7.7598,10.158,8.02532,NA,NA,NA,NA,0.416,NA,NA,NA,NA,NA,NA,NA,NA,NA
151761,7.79015,8.65246,7.27923,0.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151868,7.71491,8.50998,8.34965,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152152,7.64518,7.67823,7.61143,NA,NA,NA,NA,NA,NA,0.594,NA,NA,NA,NA,NA,NA,NA
152374,8.02893,7.34041,7.69061,NA,0.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152450,7.71402,7.58165,8.26166,NA,NA,NA,0.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152775,8.06778,8.88037,7.87141,NA,0.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152885,7.61096,9.0952,7.39481,NA,NA,NA,0.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153083,7.24946,9.70308,7.11566,NA,NA,0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153221,8.10232,8.85127,6.84921,NA,NA,NA,NA,0.565,NA,NA,NA,NA,NA,NA,NA,NA,NA
153482,8.82134,7.78296,7.60738,0.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153616,7.58791,9.00107,7.89883,0.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153904,6.93667,7.93118,7.51786,0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154016,6.64332,9.21535,8.17677,NA,NA,NA,0.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154378,7.14139,8.63438,7.55815,0.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154564,7.75031,7.51897,7.60021,NA,NA,NA,0.962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154661,7.68195,7.47925,6.60822,NA,NA,NA,0.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154844,7.42933,7.98594,7.57635,NA,NA,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155198,7.91618,8.02283,8.35628,NA,NA,NA,NA,0.825,NA,NA,NA,NA,NA,NA,NA,NA,NA
155350,8.44013,7.71363,7.12101,NA,NA,NA,0.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155430,8.04113,8.64194,7.11482,NA,NA,NA,0.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155606,7.12887,8.10773,8.21637,0.734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155970,7.78765,8.47295,7.43929,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156128,7.48873,8.91524,7.82281,NA,NA,NA,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156219,7.96246,9.1098,8.07039,NA,NA,NA,0.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156562,7.49863,8.26094,7.8991,NA,NA,0.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156614,7.50753,8.11547,7.44246,0.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156870,8.06456,7.39129,7.53271,0.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157124,7.76783,8.06911,7.54053,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157262,7.17864,7.80817,8.78651,NA,NA,NA,NA,0.696,NA,NA,NA,NA,NA,NA,NA,NA,NA
157468,8.36145,8.15988,7.93856,NA,NA,0.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157702,8.32385,7.08808,7.01539,NA,NA,NA,NA,NA,0.377,NA,NA,NA,NA,NA,NA,NA,NA
157861,7.85278,6.31971,7.58226,NA,NA,NA,NA,0.586,NA,NA,NA,NA,NA,NA,NA,NA,NA
158196,7.64926,6.81372,7.00984,NA,NA,NA,NA,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA
158221,9.25923,8.06246,8.95796,NA,NA,0.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158585,7.51432,7.41202,9.22329,NA,NA,NA,NA,NA,0.468,NA,NA,NA,NA,NA,NA,NA,NA
158666,7.62546,7.9885,8.8666,NA,NA,NA,0.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158913,6.88958,9.22337,9.18418,NA,NA,NA,NA,0.194,NA,NA,NA,NA,NA,NA,NA,NA,NA
159102,7.58001,9.63788,8.37926,NA,NA,0.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159234,8.32192,8.27622,9.23639,NA,NA,0.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159434,8.36302,8.12483,9.3757,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159648,8.11952,7.00619,7.02781,NA,NA,0.737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159939,7.80501,7.12233,7.45287,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160082,8.0308,6.41297,8.91923,NA,NA,NA,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160300,7.14965,7.88332,8.29321,0.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160581,7.09453,7.38293,7.53941,NA,NA,0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160796,8.63294,8.05979,7.5887,NA,NA,NA,0.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160927,7.33875,8.48524,7.01646,NA,NA,NA,NA,0.698,NA,NA,NA,NA,NA,NA,NA,NA,NA
161195,7.79453,9.26276,6.8254,NA,NA,NA,0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161396,7.34701,8.19945,7.78095,NA,NA,NA,0.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161514,9.17766,7.44674,7.94093,NA,NA,0.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161754,8.56746,7.83922,6.77583,0.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161873,8.34857,8.44613,7.59836,NA,NA,0.818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162146,7.41848,7.90848,8.15884,NA,NA,NA,NA,0.789,NA,NA,NA,NA,NA,NA,NA,NA,NA
162318,7.44607,7.88847,7.46748,NA,NA,NA,NA,0.866,NA,NA,NA,NA,NA,NA,NA,NA,NA
162578,8.20195,8.34903,8.16773,NA,NA,0.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162644,8.82826,8.41903,7.46165,NA,NA,NA,0.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162973,8.02386,7.60959,7.11666,NA,NA,0.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163009,7.55301,7.53288,6.96757,NA,NA,NA,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163243,7.76099,7.46086,6.65866,NA,NA,NA,0.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163596,7.54034,8.52929,6.39555,NA,NA,NA,NA,0.432,NA,NA,NA,NA,NA,NA,NA,NA,NA
163705,7.85897,10.5,8.02467,NA,NA,0.453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163803,7.24412,9.10595,8.28582,NA,NA,NA,NA,0.567,NA,NA,NA,NA,NA,NA,NA,NA,NA
164070,8.14187,8.94282,8.04881,NA,NA,0.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164396,7.95922,8.22864,8.42039,NA,NA,NA,NA,NA,0.561,NA,NA,NA,NA,NA,NA,NA,NA
164515,8.07453,7.33468,7.59323,NA,NA,NA,NA,0.864,NA,NA,NA,NA,NA,NA,NA,NA,NA
164710,7.20284,7.40966,8.07097,NA,NA,NA,0.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164933,6.35785,7.46211,7.81606,0.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165129,6.73037,7.52709,6.40804,NA,NA,NA,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165320,6.38906,7.77498,7.06864,0.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165564,7.32196,8.19033,7.19698,NA,NA,0.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165610,6.78895,7.74074,6.94389,NA,NA,NA,0.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165894,6.39916,7.8012,7.243,NA,NA,NA,NA,NA,NA,0.249,NA,NA,NA,NA,NA,NA,NA
166103,8.55589,8.16168,7.12689,NA,0.472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166234,6.4815,7.29833,7.66549,NA,NA,0.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166492,7.19939,7.67202,7.24941,NA,NA,0.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166707,7.75531,6.81381,7.31602,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166878,7.32286,5.86491,7.40454,NA,NA,NA,0.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167194,7.25929,7.82696,6.9319,NA,NA,0.807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167390,6.93579,6.90149,7.30903,NA,NA,NA,0.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167528,7.00904,7.0479,7.63847,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167656,8.37265,8.702,8.71543,NA,NA,NA,0.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167931,7.19002,8.94048,7.13356,NA,NA,NA,NA,NA,0.317,NA,NA,NA,NA,NA,NA,NA,NA
168071,7.37082,8.26522,7.83199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.914,NA,NA
168353,8.32263,8.57507,7.82952,NA,NA,NA,NA,NA,NA,NA,0.377,NA,NA,NA,NA,NA,NA
168435,6.73841,9.00161,7.26346,NA,NA,0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168743,7.24356,8.42929,6.95244,NA,NA,NA,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168972,8.69692,7.73889,7.34209,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169187,7.72737,7.36343,7.33133,NA,NA,NA,0.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169341,7.67333,7.42343,8.23137,NA,NA,0.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169419,8.30003,7.23928,8.27048,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169676,7.53648,7.3442,7.31081,NA,NA,NA,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169846,8.29847,6.53614,7.67544,0.574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170197,6.91241,7.91501,7.94535,NA,NA,NA,0.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170337,8.42615,8.56638,7.74764,NA,NA,NA,0.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170483,7.26737,8.08812,7.345,NA,NA,NA,0.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170651,8.58784,7.80823,7.40593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376,NA,NA,NA
170928,7.39078,8.33343,9.0279,NA,NA,NA,NA,0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA
171126,8.51164,7.84023,7.51058,NA,NA,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171354,8.30854,7.65442,7.06843,NA,NA,NA,NA,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA
171530,7.90283,8.01018,7.08211,NA,NA,NA,0.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171738,7.93752,8.41672,7.86709,0.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171957,8.29788,7.98715,7.58676,NA,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172115,8.99129,7.75616,8.36456,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172328,8.80587,7.52182,9.00627,NA,NA,NA,0.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172587,8.34638,7.93353,7.65206,NA,NA,0.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172770,7.84931,7.30527,5.66774,NA,NA,0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172918,7.14877,6.99832,7.21567,0.703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173005,8.0441,6.79204,8.13765,NA,NA,0.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173283,7.73599,7.12577,7.2709,NA,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173456,7.45509,6.66595,8.09356,NA,0.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173708,7.32404,7.23853,7.37854,NA,NA,NA,0.879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173878,8.51962,7.69431,6.94491,0.613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174128,7.04209,8.56132,7.2313,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174291,7.99008,7.97285,7.37862,0.854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174469,7.75102,7.63707,7.20437,NA,NA,0.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174692,8.43447,7.62658,8.42563,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174913,8.84479,7.58653,8.52855,NA,NA,0.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175154,8.83079,7.40697,8.20043,0.561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175206,7.7619,7.24424,7.29489,NA,0.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175517,7.905,7.6184,7.53247,NA,0.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175679,8.15328,8.4488,6.99953,NA,NA,NA,NA,NA,NA,0.358,NA,NA,NA,NA,NA,NA,NA
175957,7.80188,7.68089,7.17812,NA,0.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176095,7.56929,7.43101,8.59822,0.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176237,7.90191,7.33674,8.71572,NA,0.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176418,7.1837,7.74604,8.47977,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176769,7.4997,7.8967,7.32312,NA,NA,NA,NA,NA,NA,0.619,NA,NA,NA,NA,NA,NA,NA
176924,7.73939,7.37707,7.91475,NA,NA,0.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177150,7.88539,7.85547,8.75339,NA,NA,NA,NA,0.662,NA,NA,NA,NA,NA,NA,NA,NA,NA
177253,8.14358,6.68933,7.81161,NA,NA,NA,NA,0.698,NA,NA,NA,NA,NA,NA,NA,NA,NA
177557,8.4925,6.87858,7.77649,NA,NA,NA,NA,0.684,NA,NA,NA,NA,NA,NA,NA,NA,NA
177680,8.52484,6.83352,7.88735,NA,NA,NA,NA,0.651,NA,NA,NA,NA,NA,NA,NA,NA,NA
177968,7.91514,7.42007,7.84299,NA,NA,NA,0.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178001,6.43916,6.8142,6.64051,NA,0.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178342,7.43949,7.69072,6.55211,0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178409,7.33149,8.31832,6.19687,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178696,7.23147,8.66238,6.26148,NA,NA,NA,NA,0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA
178850,7.71569,8.98351,8.7186,NA,NA,NA,0.591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179119,7.16183,8.08454,8.22981,NA,NA,NA,0.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179392,7.37144,7.96704,8.70427,NA,NA,NA,0.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179444,8.62485,9.15159,8.3065,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179699,8.00238,9.54481,7.88368,NA,NA,NA,0.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179956,7.68644,8.25524,6.67938,NA,NA,NA,0.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180055,7.24311,7.23376,7.25133,0.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180275,6.99336,7.67094,7.86507,NA,NA,NA,0.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180532,7.12168,8.34157,7.89192,NA,NA,NA,NA,NA,NA,0.531,NA,NA,NA,NA,NA,NA,NA
180798,7.01621,7.76366,7.48045,NA,NA,0.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180814,7.84481,7.08208,7.33865,NA,NA,NA,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
