id,x0,x1,x2,fitness7,fitness7.5,fitness8,fitness8.5,fitness9,fitness6.5,fitness9.5,fitness6
128808,7.82805,7.59212,6.79076,NA,NA,NA,NA,NA,NA,0.506,NA
129071,7.19584,8.03794,7.68742,NA,NA,0.874,NA,NA,NA,NA,NA
129399,7.62353,8.14438,7.79247,NA,NA,0.957,NA,NA,NA,NA,NA
129464,7.57804,7.85744,8.79636,NA,NA,0.802,NA,NA,NA,NA,NA
129785,7.87269,8.6805,8.2975,NA,NA,0.759,NA,NA,NA,NA,NA
129997,7.69658,8.5171,8.17215,NA,0.822,NA,NA,NA,NA,NA,NA
130173,7.63043,8.10962,8.50955,NA,0.838,NA,NA,NA,NA,NA,NA
130327,7.17205,7.7897,8.21553,NA,NA,NA,0.824,NA,NA,NA,NA
130506,7.79536,7.86914,7.82078,NA,NA,NA,0.927,NA,NA,NA,NA
130732,8.04164,7.91685,8.39074,NA,NA,NA,0.808,NA,NA,NA,NA
130830,7.64871,6.45556,8.13785,NA,NA,0.648,NA,NA,NA,NA,NA
131137,7.39565,7.12261,7.77918,0.842,NA,NA,NA,NA,NA,NA,NA
131328,6.97272,7.30101,8.61865,0.613,NA,NA,NA,NA,NA,NA,NA
131497,7.24401,7.32796,7.59866,NA,NA,NA,0.862,NA,NA,NA,NA
131639,7.39484,8.22739,8.27811,NA,0.866,NA,NA,NA,NA,NA,NA
131997,8.18574,6.97951,7.50989,NA,0.824,NA,NA,NA,NA,NA,NA
132125,7.73084,8.21462,8.93236,NA,NA,0.675,NA,NA,NA,NA,NA
132266,7.2079,6.89052,9.04322,NA,0.514,NA,NA,NA,NA,NA,NA
132560,7.37379,7.1774,8.7765,0.624,NA,NA,NA,NA,NA,NA,NA
132785,7.80828,7.79147,7.90446,NA,NA,NA,NA,NA,0.732,NA,NA
132820,8.01825,8.23326,8.16147,NA,0.854,NA,NA,NA,NA,NA,NA
133101,8.49233,7.90902,7.86833,NA,NA,0.877,NA,NA,NA,NA,NA
133242,7.13692,7.84105,7.47319,NA,0.908,NA,NA,NA,NA,NA,NA
133516,7.31685,7.82257,8.03029,NA,NA,0.92,NA,NA,NA,NA,NA
133641,6.86946,7.6602,7.39301,NA,NA,NA,0.772,NA,NA,NA,NA
133839,6.94529,8.0045,7.80708,NA,NA,NA,NA,0.635,NA,NA,NA
134018,7.45454,8.13479,8.39062,NA,NA,NA,0.787,NA,NA,NA,NA
134288,8.42702,8.19612,7.92899,NA,NA,NA,0.741,NA,NA,NA,NA
134554,7.56764,7.50434,6.70349,NA,NA,0.768,NA,NA,NA,NA,NA
134676,7.53899,8.42741,7.56349,NA,NA,0.885,NA,NA,NA,NA,NA
134899,7.81002,7.23459,8.00541,NA,NA,NA,0.827,NA,NA,NA,NA
135117,7.17013,7.96239,8.00593,NA,NA,NA,0.849,NA,NA,NA,NA
135223,7.42482,9.09534,7.22106,NA,NA,NA,0.581,NA,NA,NA,NA
135509,7.09773,8.12701,8.65568,NA,NA,NA,0.678,NA,NA,NA,NA
135722,7.16848,7.67197,8.13982,NA,NA,0.894,NA,NA,NA,NA,NA
135970,6.84431,8.01957,8.20626,0.692,NA,NA,NA,NA,NA,NA,NA
136075,8.40012,6.92117,8.31575,NA,0.709,NA,NA,NA,NA,NA,NA
136344,7.96988,7.61215,7.13231,NA,0.883,NA,NA,NA,NA,NA,NA
136558,7.84804,6.88292,8.82083,NA,0.651,NA,NA,NA,NA,NA,NA
136607,8.79783,6.92215,8.40932,NA,NA,0.586,NA,NA,NA,NA,NA
136803,7.70451,7.75494,7.56338,NA,0.992,NA,NA,NA,NA,NA,NA
137141,7.45589,7.73897,7.58647,NA,0.964,NA,NA,NA,NA,NA,NA
137220,6.67887,8.81688,7.14318,NA,0.487,NA,NA,NA,NA,NA,NA
137505,7.48788,7.29468,7.53323,NA,NA,0.935,NA,NA,NA,NA,NA
137797,7.84598,8.16143,7.1888,NA,0.896,NA,NA,NA,NA,NA,NA
137884,7.98814,7.24123,7.73158,NA,NA,0.928,NA,NA,NA,NA,NA
138086,7.86288,8.81614,7.6334,NA,NA,NA,0.676,NA,NA,NA,NA
138261,6.94478,8.56301,7.15832,NA,NA,NA,0.613,NA,NA,NA,NA
138570,7.08466,8.41498,8.13256,NA,NA,0.784,NA,NA,NA,NA,NA
138800,7.90853,8.10667,7.85697,NA,NA,0.938,NA,NA,NA,NA,NA
138991,7.65488,7.49139,7.33429,NA,0.958,NA,NA,NA,NA,NA,NA
139130,7.80798,8.02518,8.4108,NA,NA,0.887,NA,NA,NA,NA,NA
139368,7.87532,8.09189,8.6517,NA,0.774,NA,NA,NA,NA,NA,NA
139593,8.43266,7.01748,8.26757,NA,0.744,NA,NA,NA,NA,NA,NA
139776,7.54909,6.95544,7.35751,NA,NA,NA,0.785,NA,NA,NA,NA
139942,8.78483,8.24082,7.69231,NA,NA,0.749,NA,NA,NA,NA,NA
140015,7.79063,7.36252,7.17955,NA,NA,0.881,NA,NA,NA,NA,NA
140227,8.86691,7.08975,8.00674,0.62,NA,NA,NA,NA,NA,NA,NA
140586,8.13723,7.60199,8.4056,NA,0.873,NA,NA,NA,NA,NA,NA
140650,8.44104,7.81184,6.38431,NA,NA,NA,0.488,NA,NA,NA,NA
140919,8.34026,7.55162,7.08702,NA,0.83,NA,NA,NA,NA,NA,NA
141017,8.26421,8.4695,7.93165,NA,NA,0.807,NA,NA,NA,NA,NA
141331,8.01942,7.99769,8.10539,0.819,NA,NA,NA,NA,NA,NA,NA
141536,8.73073,7.61499,7.5627,0.719,NA,NA,NA,NA,NA,NA,NA
141688,7.53295,8.05653,8.07621,NA,NA,0.94,NA,NA,NA,NA,NA
141913,7.45294,7.17345,8.57011,NA,NA,NA,0.698,NA,NA,NA,NA
142185,7.28315,7.64543,9.12997,NA,NA,NA,0.601,NA,NA,NA,NA
142260,8.0178,6.98189,8.49824,NA,NA,NA,NA,0.56,NA,NA,NA
142518,7.31527,7.25804,7.86274,NA,NA,NA,NA,0.706,NA,NA,NA
142608,8.27236,8.69443,8.13748,NA,NA,NA,0.662,NA,NA,NA,NA
142843,7.79127,7.16336,9.03816,NA,NA,0.677,NA,NA,NA,NA,NA
143170,7.38576,7.12139,8.8308,NA,NA,0.651,NA,NA,NA,NA,NA
143233,7.2972,8.33903,7.45927,NA,NA,0.858,NA,NA,NA,NA,NA
143582,8.15447,7.64581,8.60412,NA,NA,NA,NA,NA,0.502,NA,NA
143756,8.60455,7.85969,8.02355,NA,NA,0.837,NA,NA,NA,NA,NA
143896,7.89021,7.71904,7.49145,NA,NA,NA,0.879,NA,NA,NA,NA
144098,7.43063,7.51251,8.22079,NA,NA,NA,0.807,NA,NA,NA,NA
144347,7.98368,7.15503,8.16453,NA,NA,NA,0.751,NA,NA,NA,NA
144454,7.46723,8.10346,7.51675,NA,0.926,NA,NA,NA,NA,NA,NA
144647,7.75269,7.85528,7.40956,NA,0.932,NA,NA,NA,NA,NA,NA
144831,7.19723,7.91203,7.96341,NA,NA,NA,NA,NA,0.681,NA,NA
145104,8.32427,7.19191,7.56104,NA,NA,NA,0.81,NA,NA,NA,NA
145310,8.06605,7.54317,8.59263,NA,NA,NA,0.762,NA,NA,NA,NA
145585,7.067,7.81515,7.54441,NA,0.904,NA,NA,NA,NA,NA,NA
145634,7.88747,7.30275,8.50965,NA,NA,0.839,NA,NA,NA,NA,NA
145923,7.33677,7.40599,8.49628,NA,NA,NA,NA,NA,0.609,NA,NA
146200,8.04689,6.89977,7.81498,NA,NA,0.806,NA,NA,NA,NA,NA
146258,7.51381,6.67154,7.82522,NA,NA,0.73,NA,NA,NA,NA,NA
146555,7.95978,7.74737,8.25679,NA,0.918,NA,NA,NA,NA,NA,NA
146757,7.74428,8.2507,7.61282,0.816,NA,NA,NA,NA,NA,NA,NA
146890,6.18842,7.28021,7.8569,NA,0.542,NA,NA,NA,NA,NA,NA
147048,6.86784,7.43015,8.63779,NA,NA,0.686,NA,NA,NA,NA,NA
147351,7.40457,7.66841,7.53641,NA,NA,0.953,NA,NA,NA,NA,NA
147506,9.07632,7.34211,7.26997,NA,NA,NA,0.557,NA,NA,NA,NA
147706,7.5305,7.25065,7.64829,NA,0.947,NA,NA,NA,NA,NA,NA
147904,7.81126,7.78758,8.03703,0.819,NA,NA,NA,NA,NA,NA,NA
148183,8.15023,7.63021,7.33819,NA,NA,NA,NA,NA,0.722,NA,NA
148344,8.41146,7.10119,8.1005,NA,NA,0.762,NA,NA,NA,NA,NA
148451,8.81637,6.76664,7.59113,NA,0.615,NA,NA,NA,NA,NA,NA
148751,8.42663,7.70165,8.32739,NA,0.835,NA,NA,NA,NA,NA,NA
148992,8.48107,7.63546,9.32823,NA,NA,0.542,NA,NA,NA,NA,NA
149107,7.93435,9.02546,7.17537,NA,0.661,NA,NA,NA,NA,NA,NA
149345,8.17317,7.55498,7.64471,NA,NA,0.948,NA,NA,NA,NA,NA
149443,7.23381,8.13308,7.449,NA,0.898,NA,NA,NA,NA,NA,NA
149739,8.21823,8.07868,8.29313,NA,0.846,NA,NA,NA,NA,NA,NA
149988,8.10087,8.23361,7.59327,NA,NA,0.913,NA,NA,NA,NA,NA
150159,7.94545,7.3794,8.47149,NA,0.861,NA,NA,NA,NA,NA,NA
150382,7.5835,7.73016,7.59577,0.841,NA,NA,NA,NA,NA,NA,NA
150415,8.10614,6.35211,7.56616,NA,0.604,NA,NA,NA,NA,NA,NA
150753,7.64442,7.49579,6.64037,NA,NA,0.732,NA,NA,NA,NA,NA
150942,8.23182,8.25667,6.87873,NA,NA,0.739,NA,NA,NA,NA,NA
151132,7.95429,7.9852,7.72084,0.905,NA,NA,NA,NA,NA,NA,NA
151278,7.88157,8.15943,7.62954,NA,0.951,NA,NA,NA,NA,NA,NA
151433,8.18724,8.09047,8.20536,NA,NA,0.87,NA,NA,NA,NA,NA
151676,7.77235,7.69693,7.60157,NA,0.974,NA,NA,NA,NA,NA,NA
151910,8.0106,7.59899,8.78759,NA,NA,0.791,NA,NA,NA,NA,NA
152143,8.5877,8.44506,8.11373,NA,0.737,NA,NA,NA,NA,NA,NA
152249,8.00509,7.34594,8.59675,NA,NA,NA,0.672,NA,NA,NA,NA
152477,7.40756,7.97747,7.8437,NA,NA,0.957,NA,NA,NA,NA,NA
152653,7.23504,7.36896,7.66436,NA,NA,0.9,NA,NA,NA,NA,NA
152882,7.88551,7.2383,8.73895,NA,NA,0.763,NA,NA,NA,NA,NA
153036,7.91263,8.39186,8.10771,NA,NA,NA,0.802,NA,NA,NA,NA
153377,6.79406,7.45423,7.54634,NA,NA,0.782,NA,NA,NA,NA,NA
153585,8.4168,7.24807,7.36953,NA,NA,0.821,NA,NA,NA,NA,NA
153725,7.72606,8.38284,7.52029,NA,NA,NA,NA,0.669,NA,NA,NA
153957,7.23227,7.68439,7.59259,NA,NA,NA,0.89,NA,NA,NA,NA
154133,7.57291,7.99361,7.95971,0.868,NA,NA,NA,NA,NA,NA,NA
154260,7.52807,7.28542,8.5787,NA,0.824,NA,NA,NA,NA,NA,NA
154468,7.26067,8.0813,8.22703,NA,NA,NA,NA,NA,0.683,NA,NA
154672,7.99885,7.77384,8.00875,NA,NA,0.958,NA,NA,NA,NA,NA
154816,7.57487,7.71853,7.57975,NA,NA,NA,0.916,NA,NA,NA,NA
155178,8.6566,6.92621,8.17563,NA,NA,0.658,NA,NA,NA,NA,NA
155231,7.48645,7.05387,7.53331,0.837,NA,NA,NA,NA,NA,NA,NA
155413,7.32906,7.2255,8.28889,NA,NA,NA,0.753,NA,NA,NA,NA
155689,7.89712,7.13752,8.38391,NA,NA,0.838,NA,NA,NA,NA,NA
155952,8.106,7.43706,8.65492,NA,0.794,NA,NA,NA,NA,NA,NA
156161,7.79023,7.28623,9.06332,NA,0.695,NA,NA,NA,NA,NA,NA
156293,6.75188,7.3707,7.98246,0.673,NA,NA,NA,NA,NA,NA,NA
156514,8.71651,6.66339,7.42695,0.516,NA,NA,NA,NA,NA,NA,NA
156774,8.53406,8.0445,8.51608,NA,NA,NA,NA,0.494,NA,NA,NA
156822,8.03146,7.17136,8.5956,NA,NA,0.746,NA,NA,NA,NA,NA
157171,8.20949,6.54321,8.89078,NA,NA,0.455,NA,NA,NA,NA,NA
157378,8.36209,6.16532,7.72636,NA,NA,NA,0.385,NA,NA,NA,NA
157592,8.55588,7.10378,7.65437,NA,NA,0.749,NA,NA,NA,NA,NA
157776,8.23811,7.81123,7.433,NA,0.923,NA,NA,NA,NA,NA,NA
157801,7.7094,8.42066,7.90679,NA,NA,NA,0.842,NA,NA,NA,NA
158126,7.85939,8.04774,7.38571,NA,NA,0.898,NA,NA,NA,NA,NA
158269,7.803,9.24911,7.7643,NA,NA,NA,0.611,NA,NA,NA,NA
158582,7.53475,7.95803,8.60372,NA,0.807,NA,NA,NA,NA,NA,NA
158717,7.07638,7.2583,8.83072,NA,0.665,NA,NA,NA,NA,NA,NA
158868,7.24419,7.51029,7.02666,0.773,NA,NA,NA,NA,NA,NA,NA
159112,7.08776,7.01998,7.99895,0.659,NA,NA,NA,NA,NA,NA,NA
159301,6.76047,8.08866,6.8388,0.575,NA,NA,NA,NA,NA,NA,NA
159550,7.10213,7.31371,7.14873,NA,0.779,NA,NA,NA,NA,NA,NA
159782,8.85056,7.49165,7.96558,NA,0.745,NA,NA,NA,NA,NA,NA
159897,8.77817,7.68405,8.27629,NA,NA,0.731,NA,NA,NA,NA,NA
160120,8.66028,7.61661,7.84273,NA,NA,0.842,NA,NA,NA,NA,NA
160378,7.6307,7.73123,7.59409,0.948,NA,NA,NA,NA,NA,NA,NA
160483,8.57192,6.67837,8.23366,NA,0.593,NA,NA,NA,NA,NA,NA
160671,7.7202,7.15289,8.13803,NA,NA,0.881,NA,NA,NA,NA,NA
160932,8.27763,7.82892,7.04913,NA,0.843,NA,NA,NA,NA,NA,NA
161149,6.94868,8.49497,6.73601,NA,0.543,NA,NA,NA,NA,NA,NA
161372,7.42069,7.20987,7.57374,NA,NA,0.921,NA,NA,NA,NA,NA
161425,8.16523,8.05561,7.37744,NA,0.867,NA,NA,NA,NA,NA,NA
161604,8.085,8.74525,7.99474,0.618,NA,NA,NA,NA,NA,NA,NA
161845,7.76338,9.00912,8.46039,NA,0.63,NA,NA,NA,NA,NA,NA
162184,7.64848,8.40759,7.82531,0.836,NA,NA,NA,NA,NA,NA,NA
162236,7.7047,7.03878,6.24843,NA,NA,0.506,NA,NA,NA,NA,NA
162447,7.56853,6.86377,7.52333,NA,NA,0.838,NA,NA,NA,NA,NA
162703,7.12689,8.13152,7.06784,0.749,NA,NA,NA,NA,NA,NA,NA
162955,7.1746,8.1714,7.93544,NA,0.863,NA,NA,NA,NA,NA,NA
163009,7.25525,8.15703,8.03206,NA,0.888,NA,NA,NA,NA,NA,NA
163223,7.3925,8.49015,7.01707,NA,NA,NA,NA,NA,NA,NA,0.275
163432,7.68927,7.80523,8.0798,NA,0.97,NA,NA,NA,NA,NA,NA
163707,7.43199,8.04417,8.46935,NA,0.857,NA,NA,NA,NA,NA,NA
163967,7.82604,8.2471,7.69376,NA,0.942,NA,NA,NA,NA,NA,NA
164178,7.99584,8.42329,7.23323,NA,0.842,NA,NA,NA,NA,NA,NA
164250,8.11816,7.98503,7.86694,NA,0.939,NA,NA,NA,NA,NA,NA
164413,7.08793,7.46708,7.28124,NA,0.846,NA,NA,NA,NA,NA,NA
164671,7.08802,8.16202,8.13218,0.769,NA,NA,NA,NA,NA,NA,NA
164868,8.50764,8.73543,7.74777,NA,0.695,NA,NA,NA,NA,NA,NA
165137,7.2735,8.0049,7.94593,0.855,NA,NA,NA,NA,NA,NA,NA
165210,7.44763,7.5608,8.01886,NA,NA,NA,0.854,NA,NA,NA,NA
165458,8.05511,6.8589,7.86907,NA,0.801,NA,NA,NA,NA,NA,NA
165608,7.6985,7.35842,7.47573,NA,0.961,NA,NA,NA,NA,NA,NA
165947,8.59442,8.33992,7.20143,NA,0.736,NA,NA,NA,NA,NA,NA
166118,8.98617,7.47257,8.03844,NA,NA,NA,0.654,NA,NA,NA,NA
166232,8.69709,7.26322,7.29118,NA,NA,NA,NA,0.523,NA,NA,NA
166562,7.7482,7.88611,8.47816,NA,0.874,NA,NA,NA,NA,NA,NA
166709,8.1305,7.32832,7.96343,NA,NA,NA,NA,0.742,NA,NA,NA
166923,6.90147,7.22096,7.96839,NA,NA,NA,0.734,NA,NA,NA,NA
167094,8.28929,8.56965,7.91822,NA,NA,0.78,NA,NA,NA,NA,NA
167254,7.82325,7.42527,8.39381,0.824,NA,NA,NA,NA,NA,NA,NA
167411,7.22434,8.19103,8.63008,NA,NA,NA,0.608,NA,NA,NA,NA
167633,6.89382,7.85821,8.45846,NA,NA,NA,0.675,NA,NA,NA,NA
167996,8.18695,7.73712,7.88328,NA,0.949,NA,NA,NA,NA,NA,NA
168015,7.17418,8.26644,8.10361,NA,0.844,NA,NA,NA,NA,NA,NA
168387,7.56209,7.83476,7.42589,NA,NA,NA,NA,0.675,NA,NA,NA
168433,7.34059,7.63578,8.16727,NA,NA,NA,0.803,NA,NA,NA,NA
168733,7.91776,8.27473,7.34842,NA,NA,NA,NA,0.697,NA,NA,NA
168940,7.93921,7.43788,7.00431,NA,NA,0.862,NA,NA,NA,NA,NA
169062,7.18767,7.60119,7.76601,NA,NA,0.934,NA,NA,NA,NA,NA
169260,6.47769,7.34283,6.65836,NA,NA,NA,0.396,NA,NA,NA,NA
169527,7.11877,8.17866,6.69512,NA,0.666,NA,NA,NA,NA,NA,NA
169625,7.79262,8.54855,7.08971,NA,NA,0.79,NA,NA,NA,NA,NA
169999,7.54707,8.00472,7.07259,NA,NA,0.883,NA,NA,NA,NA,NA
170060,8.06651,7.9481,7.0762,0.83,NA,NA,NA,NA,NA,NA,NA
170320,7.87482,8.36752,7.97658,0.85,NA,NA,NA,NA,NA,NA,NA
170475,8.29833,6.6979,8.37179,NA,NA,0.645,NA,NA,NA,NA,NA
170718,8.1802,7.58945,7.17011,0.716,NA,NA,NA,NA,NA,NA,NA
170828,6.85902,7.29029,7.03013,NA,NA,0.708,NA,NA,NA,NA,NA
171163,7.13845,7.43262,7.05045,NA,NA,NA,0.664,NA,NA,NA,NA
171387,6.7347,7.85465,7.36205,NA,NA,0.734,NA,NA,NA,NA,NA
171598,7.79574,8.54822,8.70213,NA,0.712,NA,NA,NA,NA,NA,NA
171722,6.81416,7.83542,7.87303,NA,0.813,NA,NA,NA,NA,NA,NA
171974,7.20321,8.08141,7.69985,NA,0.916,NA,NA,NA,NA,NA,NA
172051,8.29162,7.7129,8.49241,NA,NA,NA,0.672,NA,NA,NA,NA
172386,7.43524,7.13447,7.81641,NA,NA,NA,NA,0.73,NA,NA,NA
172417,6.90149,7.95945,7.41108,NA,NA,NA,0.757,NA,NA,NA,NA
172633,7.08072,7.45988,7.6912,0.833,NA,NA,NA,NA,NA,NA,NA
172926,8.03766,7.4977,8.14517,NA,NA,0.92,NA,NA,NA,NA,NA
173165,7.80391,7.61491,7.64788,NA,0.995,NA,NA,NA,NA,NA,NA
173314,7.53646,7.13768,8.48096,0.75,NA,NA,NA,NA,NA,NA,NA
173544,7.86539,7.82707,6.68976,NA,NA,0.727,NA,NA,NA,NA,NA
173755,8.22619,8.25215,7.72701,NA,0.887,NA,NA,NA,NA,NA,NA
173922,8.00465,7.60022,7.20483,0.804,NA,NA,NA,NA,NA,NA,NA
174057,8.59164,8.31431,8.37934,NA,0.714,NA,NA,NA,NA,NA,NA
174259,8.16972,7.13116,7.51303,NA,0.877,NA,NA,NA,NA,NA,NA
174458,8.00867,7.26693,7.66414,NA,0.924,NA,NA,NA,NA,NA,NA
174797,7.6433,8.19912,7.33444,NA,0.918,NA,NA,NA,NA,NA,NA
174965,7.28845,7.7303,7.61718,NA,0.918,NA,NA,NA,NA,NA,NA
175193,7.55774,8.35088,7.06002,0.746,NA,NA,NA,NA,NA,NA,NA
175323,7.49361,9.49147,8.07165,0.48,NA,NA,NA,NA,NA,NA,NA
175447,7.56825,7.42526,7.21111,0.87,NA,NA,NA,NA,NA,NA,NA
175772,7.5834,7.74051,7.60814,0.943,NA,NA,NA,NA,NA,NA,NA
175923,8.03647,8.50796,7.53288,NA,NA,0.844,NA,NA,NA,NA,NA
176172,8.47586,8.63369,7.71561,NA,NA,0.749,NA,NA,NA,NA,NA
176323,7.04462,8.49918,8.43085,NA,NA,0.669,NA,NA,NA,NA,NA
176493,8.62341,7.0317,8.39485,NA,0.674,NA,NA,NA,NA,NA,NA
176753,7.63775,7.39792,7.29289,NA,NA,NA,0.862,NA,NA,NA,NA
176878,6.97327,8.12389,7.85999,NA,NA,0.837,NA,NA,NA,NA,NA
177157,6.89149,7.33361,7.44311,0.753,NA,NA,NA,NA,NA,NA,NA
177230,7.87845,7.81143,6.35455,NA,0.619,NA,NA,NA,NA,NA,NA
177479,8.44751,7.48953,6.80938,NA,0.703,NA,NA,NA,NA,NA,NA
177662,7.46858,8.07686,8.53462,NA,NA,0.812,NA,NA,NA,NA,NA
177946,6.79612,7.94951,7.00318,NA,0.707,NA,NA,NA,NA,NA,NA
178071,7.89096,7.5727,7.86375,NA,NA,0.955,NA,NA,NA,NA,NA
178201,8.27348,6.81068,7.2946,NA,NA,0.724,NA,NA,NA,NA,NA
178521,7.24362,7.62387,6.75409,NA,0.725,NA,NA,NA,NA,NA,NA
178617,8.08078,8.59038,7.66801,NA,NA,0.819,NA,NA,NA,NA,NA
178841,8.05927,7.72344,7.50097,NA,0.965,NA,NA,NA,NA,NA,NA
179113,7.12872,8.07197,7.81216,NA,NA,NA,0.76,NA,NA,NA,NA
179309,7.75058,8.60452,7.71812,NA,NA,0.861,NA,NA,NA,NA,NA
179575,7.86926,6.95951,7.18446,NA,NA,0.767,NA,NA,NA,NA,NA
179774,8.08683,7.26298,7.0005,NA,0.822,NA,NA,NA,NA,NA,NA
179995,8.16486,7.75385,7.33454,NA,0.902,NA,NA,NA,NA,NA,NA
180142,8.51886,7.99844,7.44202,NA,NA,0.846,NA,NA,NA,NA,NA
180212,8.57795,7.90121,7.44952,NA,0.81,NA,NA,NA,NA,NA,NA
180594,7.15892,9.40174,8.43081,0.44,NA,NA,NA,NA,NA,NA,NA
180751,7.83659,9.47052,7.75376,NA,0.625,NA,NA,NA,NA,NA,NA
180917,7.13676,9.70264,7.47075,NA,0.498,NA,NA,NA,NA,NA,NA
181156,7.24184,7.8895,8.11896,0.86,NA,NA,NA,NA,NA,NA,NA
181256,7.69181,6.69997,8.05588,0.701,NA,NA,NA,NA,NA,NA,NA
181477,8.33871,7.542,6.63514,NA,NA,NA,0.558,NA,NA,NA,NA
181654,8.01219,7.34757,7.4583,NA,NA,0.909,NA,NA,NA,NA,NA
181913,8.12206,7.26989,8.46758,0.654,NA,NA,NA,NA,NA,NA,NA
182154,7.37856,7.56754,7.99891,NA,NA,0.939,NA,NA,NA,NA,NA
182380,8.22512,8.28745,7.21584,NA,NA,0.829,NA,NA,NA,NA,NA
182557,8.10952,7.72242,7.20026,0.832,NA,NA,NA,NA,NA,NA,NA
182681,7.69878,7.16812,7.28626,NA,NA,0.843,NA,NA,NA,NA,NA
182863,7.498,7.65092,7.19665,NA,0.934,NA,NA,NA,NA,NA,NA
183135,7.50454,8.03164,7.05719,NA,0.849,NA,NA,NA,NA,NA,NA
183282,7.29344,7.49934,6.91383,NA,NA,NA,NA,NA,NA,NA,0.43
183487,8.56802,7.34615,6.91452,NA,0.687,NA,NA,NA,NA,NA,NA
183618,8.44299,8.16662,6.80529,NA,NA,0.683,NA,NA,NA,NA,NA
183914,8.4876,7.64247,7.96488,NA,NA,0.858,NA,NA,NA,NA,NA
184134,7.42111,7.33613,7.34004,NA,0.897,NA,NA,NA,NA,NA,NA
184258,7.35598,7.37598,7.31061,NA,0.916,NA,NA,NA,NA,NA,NA
184465,8.18048,8.26455,7.35748,NA,0.859,NA,NA,NA,NA,NA,NA
184757,8.52972,8.49746,8.37058,NA,NA,0.671,NA,NA,NA,NA,NA
184941,7.29706,7.7031,8.3349,0.739,NA,NA,NA,NA,NA,NA,NA
185041,6.70923,8.09847,7.79283,NA,0.733,NA,NA,NA,NA,NA,NA
185342,7.66655,8.39147,7.31527,NA,NA,NA,0.785,NA,NA,NA,NA
185402,7.30819,8.08149,7.61451,NA,NA,0.914,NA,NA,NA,NA,NA
185659,8.36965,8.31327,8.0084,NA,NA,0.831,NA,NA,NA,NA,NA
185827,6.59406,8.46491,8.56132,NA,0.524,NA,NA,NA,NA,NA,NA
186193,7.12937,8.47352,8.40392,NA,0.734,NA,NA,NA,NA,NA,NA
186232,8.2853,7.66813,7.76216,NA,NA,NA,0.837,NA,NA,NA,NA
186520,8.18327,7.56622,7.3579,NA,NA,NA,NA,0.668,NA,NA,NA
186716,8.27671,6.97969,7.37275,NA,NA,NA,0.649,NA,NA,NA,NA
186938,7.18144,8.11588,7.77028,NA,NA,NA,0.783,NA,NA,NA,NA
187070,7.06061,8.09736,8.15957,0.794,NA,NA,NA,NA,NA,NA,NA
187382,7.74337,7.39399,7.32553,NA,0.925,NA,NA,NA,NA,NA,NA
187418,7.87982,7.46727,8.08833,NA,NA,0.93,NA,NA,NA,NA,NA
187603,8.45302,7.95844,9.4721,NA,0.504,NA,NA,NA,NA,NA,NA
187893,7.91138,8.46551,8.84093,0.638,NA,NA,NA,NA,NA,NA,NA
188157,8.6116,7.94703,8.5652,NA,0.712,NA,NA,NA,NA,NA,NA
188340,7.87756,8.81395,8.7709,NA,NA,0.603,NA,NA,NA,NA,NA
188435,7.99742,8.95255,7.00549,NA,NA,0.632,NA,NA,NA,NA,NA
188672,7.86582,8.06374,6.56875,NA,NA,NA,0.641,NA,NA,NA,NA
188831,8.13293,7.48958,7.05579,NA,NA,0.858,NA,NA,NA,NA,NA
189117,8.30902,7.53416,6.92853,NA,0.76,NA,NA,NA,NA,NA,NA
189327,7.17167,6.77188,8.45391,NA,0.629,NA,NA,NA,NA,NA,NA
189572,7.60479,7.08801,7.43006,NA,0.868,NA,NA,NA,NA,NA,NA
189738,9.90015,7.74805,7.83795,NA,0.511,NA,NA,NA,NA,NA,NA
189912,8.05521,6.88793,7.75941,0.677,NA,NA,NA,NA,NA,NA,NA
190014,8.5533,7.86345,8.02476,0.692,NA,NA,NA,NA,NA,NA,NA
190393,9.22644,7.65257,7.34001,NA,NA,NA,0.583,NA,NA,NA,NA
190571,8.83146,7.95544,7.78805,NA,NA,NA,NA,0.59,NA,NA,NA
190722,8.76744,8.37981,8.29065,NA,NA,NA,0.578,NA,NA,NA,NA
190865,7.62193,7.04938,8.19817,NA,NA,0.832,NA,NA,NA,NA,NA
191153,7.84656,8.05324,7.97386,NA,NA,NA,0.892,NA,NA,NA,NA
191347,7.68221,7.64619,7.53646,NA,NA,0.955,NA,NA,NA,NA,NA
191575,7.26127,7.36099,7.1834,NA,NA,0.822,NA,NA,NA,NA,NA
191637,7.1368,6.99256,8.2468,NA,NA,0.753,NA,NA,NA,NA,NA
191873,8.64286,7.75464,7.23113,NA,0.776,NA,NA,NA,NA,NA,NA
192054,7.05441,8.62805,8.25414,NA,NA,0.694,NA,NA,NA,NA,NA
192309,7.01224,8.74376,8.78719,NA,0.512,NA,NA,NA,NA,NA,NA
192487,8.17547,7.72686,9.0867,NA,NA,0.664,NA,NA,NA,NA,NA
192723,9.0881,7.45499,8.06473,NA,0.69,NA,NA,NA,NA,NA,NA
192851,7.81333,7.40394,7.18486,NA,0.894,NA,NA,NA,NA,NA,NA
193151,8.37675,7.55617,7.78207,NA,NA,0.899,NA,NA,NA,NA,NA
193285,7.77032,7.76996,7.4416,NA,NA,0.972,NA,NA,NA,NA,NA
193471,6.6429,7.9361,6.83882,0.507,NA,NA,NA,NA,NA,NA,NA
