id,x0,x1,x2,fitness5.5,fitness7,fitness8.5,fitness8,fitness9.5,fitness10,fitness7.5,fitness6.5,fitness9,fitness6,fitness4.5,fitness4,fitness5,fitness3.5,fitness10.5
127251,9.00071,8.26849,6.46895,NA,NA,NA,NA,NA,NA,0.385,NA,NA,NA,NA,NA,NA,NA,NA
127536,8.60697,8.45345,7.42296,NA,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127694,8.54614,8.08925,8.00916,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA
127823,8.37159,7.4112,8.49847,NA,NA,NA,NA,NA,NA,NA,NA,0.501,NA,NA,NA,NA,NA,NA
128080,8.07533,7.21815,9.6355,NA,NA,NA,0.474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128346,9.05154,8.109,7.39209,NA,NA,NA,NA,NA,NA,0.648,NA,NA,NA,NA,NA,NA,NA,NA
128568,9.82391,7.76662,7.05561,NA,NA,NA,NA,NA,NA,0.444,NA,NA,NA,NA,NA,NA,NA,NA
128782,9.23618,8.3502,7.67245,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA
128820,8.2874,8.03519,7.69133,NA,NA,NA,NA,NA,NA,0.915,NA,NA,NA,NA,NA,NA,NA,NA
129101,8.57766,7.6191,8.16775,NA,NA,0.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129379,7.55205,7.75123,7.35244,NA,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129503,7.57782,6.46031,7.26246,NA,0.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129696,6.58207,8.26119,7.904,NA,NA,NA,NA,NA,NA,0.668,NA,NA,NA,NA,NA,NA,NA,NA
129883,8.38602,7.65644,7.59568,NA,NA,0.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130178,8.11239,7.36159,9.10278,NA,NA,NA,NA,NA,NA,0.667,NA,NA,NA,NA,NA,NA,NA,NA
130227,6.78843,8.31535,8.96615,NA,NA,NA,NA,NA,NA,0.514,NA,NA,NA,NA,NA,NA,NA,NA
130419,7.40808,8.92468,8.44772,NA,NA,NA,0.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130695,7.99228,8.17155,8.68118,NA,NA,NA,NA,NA,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA
130992,8.9319,8.56373,8.60168,NA,NA,NA,0.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131186,7.34867,8.95594,7.67749,NA,NA,NA,NA,NA,NA,0.728,NA,NA,NA,NA,NA,NA,NA,NA
131377,7.61667,9.09717,7.61198,NA,NA,NA,NA,NA,NA,0.721,NA,NA,NA,NA,NA,NA,NA,NA
131555,8.53106,7.67932,7.5465,NA,0.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131756,8.14788,7.73575,7.5762,NA,0.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131893,6.76366,7.978,7.88974,NA,NA,NA,0.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132005,8.09323,7.91867,8.55626,NA,NA,NA,0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132393,6.53109,8.60306,8.19798,NA,NA,NA,0.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132424,6.63961,5.26077,7.3431,NA,NA,NA,0.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132740,6.54966,7.53078,9.1204,NA,NA,NA,NA,NA,NA,0.443,NA,NA,NA,NA,NA,NA,NA,NA
132929,6.93913,7.11002,8.84973,NA,NA,0.451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133065,7.38051,6.86653,7.32858,NA,NA,NA,0.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133246,7.29773,7.74308,7.03529,NA,NA,NA,0.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133523,8.00099,8.56744,7.55584,NA,NA,0.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133799,8.04841,8.2293,7.84168,NA,NA,NA,NA,NA,NA,NA,NA,0.717,NA,NA,NA,NA,NA,NA
133931,9.13365,8.04438,6.96799,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134171,8.29567,7.26303,7.83263,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134237,7.37443,8.37426,8.4994,NA,0.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134480,7.72603,7.53935,8.07243,NA,NA,NA,NA,NA,NA,0.934,NA,NA,NA,NA,NA,NA,NA,NA
134779,7.59461,8.61115,7.63334,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,NA,NA,NA
134961,7.11068,7.62469,8.90604,NA,NA,NA,NA,NA,NA,NA,0.379,NA,NA,NA,NA,NA,NA,NA
135182,6.44673,7.24833,8.05736,NA,0.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135395,8.16079,8.35773,8.09986,NA,0.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135546,7.51051,6.12962,7.19319,NA,0.462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135616,7.9328,7.0775,7.62079,NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA
135834,6.97257,7.94222,7.80741,NA,NA,NA,NA,NA,NA,0.871,NA,NA,NA,NA,NA,NA,NA,NA
136031,7.07724,9.06743,8.60231,NA,NA,NA,NA,NA,NA,0.506,NA,NA,NA,NA,NA,NA,NA,NA
136229,7.40501,7.94053,9.41679,NA,NA,0.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136452,7.90983,7.90651,7.69715,NA,NA,0.845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136741,8.5623,7.49148,7.93849,NA,NA,0.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136930,8.40024,6.43583,6.61156,NA,NA,NA,0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137138,8.82881,8.20832,7.05197,NA,NA,0.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137230,8.85525,8.60082,7.27024,NA,NA,NA,0.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137507,8.36032,8.92064,8.19575,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137759,7.94734,7.42531,8.30682,NA,NA,NA,NA,NA,NA,NA,NA,0.718,NA,NA,NA,NA,NA,NA
137822,7.53895,7.64045,7.82211,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138083,6.12075,8.39152,8.14208,NA,NA,NA,NA,NA,NA,NA,NA,0.194,NA,NA,NA,NA,NA,NA
138332,6.09685,7.36851,8.70946,NA,NA,NA,NA,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138533,6.81807,7.42276,7.80296,NA,NA,NA,NA,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138652,6.22242,7.38978,8.3006,NA,0.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138995,7.52058,7.72909,7.72845,NA,0.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139016,8.07437,8.38516,7.98105,NA,NA,NA,NA,NA,NA,0.869,NA,NA,NA,NA,NA,NA,NA,NA
139268,8.13834,6.80737,6.75154,NA,NA,NA,NA,NA,NA,NA,0.382,NA,NA,NA,NA,NA,NA,NA
139546,8.03675,7.29308,7.44767,NA,NA,NA,0.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139642,7.41499,6.00325,6.90697,NA,NA,NA,NA,NA,NA,0.385,NA,NA,NA,NA,NA,NA,NA,NA
139945,8.3851,7.62957,8.26471,NA,NA,NA,0.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140098,8.26523,7.72959,7.58,NA,NA,NA,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140331,9.72825,7.43201,6.80439,NA,NA,0.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140588,9.21977,6.73274,7.24913,NA,NA,NA,0.436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140663,8.15251,6.87964,6.8934,NA,0.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140868,8.77026,7.31752,6.16987,NA,0.215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141074,7.404,7.59364,5.18755,NA,NA,NA,NA,NA,NA,0.541,NA,NA,NA,NA,NA,NA,NA,NA
141360,6.82109,7.73375,6.85984,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,NA,NA
141452,7.06544,8.78485,7.05452,NA,0.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141652,7.83438,9.72299,7.82377,NA,NA,NA,NA,NA,NA,0.562,NA,NA,NA,NA,NA,NA,NA,NA
141897,8.15729,9.03342,8.22263,NA,NA,NA,NA,NA,NA,0.655,NA,NA,NA,NA,NA,NA,NA,NA
142102,8.86224,7.81149,7.43831,NA,NA,NA,0.774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142264,7.40317,7.25197,7.81107,NA,NA,0.852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142562,7.6366,8.35643,7.55426,NA,NA,NA,0.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142627,7.10992,7.81898,7.29779,NA,NA,NA,NA,NA,NA,0.866,NA,NA,NA,NA,NA,NA,NA,NA
142925,7.43457,7.67191,8.61023,NA,NA,NA,NA,NA,NA,0.842,NA,NA,NA,NA,NA,NA,NA,NA
143031,7.7015,7.65882,7.96516,NA,0.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143377,7.44082,7.14152,8.14497,NA,NA,NA,NA,NA,NA,0.869,NA,NA,NA,NA,NA,NA,NA,NA
143416,7.28607,7.18105,6.72219,NA,NA,NA,NA,NA,NA,0.699,NA,NA,NA,NA,NA,NA,NA,NA
143731,6.88266,7.69689,6.49521,NA,NA,NA,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143845,6.34837,8.19648,7.22042,NA,NA,NA,0.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144175,4.74877,7.1772,7.05864,NA,NA,NA,NA,NA,NA,0.615,NA,NA,NA,NA,NA,NA,NA,NA
144359,3.71237,6.98211,7.77963,NA,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144559,4.688,7.27433,7.32711,NA,NA,NA,NA,NA,NA,0.738,NA,NA,NA,NA,NA,NA,NA,NA
144717,3.52266,7.27793,8.61092,NA,NA,0.479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144936,4.0056,8.24204,8.29208,NA,NA,NA,NA,NA,NA,0.852,NA,NA,NA,NA,NA,NA,NA,NA
145039,4.03309,6.68485,7.62091,NA,NA,0.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145237,4.74018,8.36378,7.83823,NA,NA,NA,NA,NA,NA,0.702,NA,NA,NA,NA,NA,NA,NA,NA
145465,4.31198,7.37519,7.77685,NA,NA,NA,NA,NA,NA,0.946,NA,NA,NA,NA,NA,NA,NA,NA
145794,4.41625,7.45319,8.13064,NA,NA,0.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145854,3.79306,6.91502,7.7253,NA,NA,0.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146023,4.45441,6.88077,7.91977,NA,NA,NA,0.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146362,4.212,5.20754,8.2266,NA,NA,0.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146527,4.24076,6.52062,7.7302,NA,0.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146766,4.10267,6.94456,7.99469,NA,NA,NA,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146869,4.05755,7.7762,6.52077,NA,NA,NA,0.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147022,4.74162,8.53727,6.76896,NA,NA,NA,NA,NA,NA,0.483,NA,NA,NA,NA,NA,NA,NA,NA
147281,6.48463,8.37498,7.31228,NA,NA,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA
147407,7.09832,8.55354,6.57529,NA,NA,NA,NA,NA,NA,0.53,NA,NA,NA,NA,NA,NA,NA,NA
147605,7.57314,8.26144,7.13639,NA,NA,NA,0.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147857,7.54837,6.70601,8.52877,NA,NA,NA,NA,0.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148143,8.27811,7.5016,9.13494,NA,NA,0.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148286,7.80375,9.0364,7.74526,NA,NA,NA,NA,NA,NA,0.742,NA,NA,NA,NA,NA,NA,NA,NA
148531,7.15698,8.01781,7.8102,NA,NA,NA,0.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148671,7.88032,7.06108,7.2901,NA,0.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148966,7.47981,6.90733,6.60813,NA,NA,NA,NA,NA,NA,0.608,NA,NA,NA,NA,NA,NA,NA,NA
149162,7.09724,7.55021,6.38692,NA,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149304,7.50608,7.59574,6.74541,NA,NA,NA,NA,NA,NA,NA,0.562,NA,NA,NA,NA,NA,NA,NA
149430,7.74223,8.19834,7.96905,NA,0.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149768,7.73894,8.01005,7.20076,NA,NA,NA,NA,NA,NA,0.903,NA,NA,NA,NA,NA,NA,NA,NA
149878,8.28,7.70892,8.09897,NA,0.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150006,8.82765,7.87896,7.50993,NA,NA,NA,NA,NA,NA,0.784,NA,NA,NA,NA,NA,NA,NA,NA
150365,9.05198,7.67963,7.8968,NA,NA,NA,NA,NA,NA,NA,NA,0.499,NA,NA,NA,NA,NA,NA
150596,9.11053,9.30879,8.18016,NA,NA,NA,NA,NA,NA,0.352,NA,NA,NA,NA,NA,NA,NA,NA
150735,9.22617,7.33843,7.28316,NA,0.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150900,8.00911,7.76684,7.56911,NA,NA,NA,0.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151018,6.75983,8.03653,7.98118,NA,NA,0.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151240,8.07315,7.74507,7.16399,NA,NA,NA,NA,NA,NA,0.908,NA,NA,NA,NA,NA,NA,NA,NA
151514,8.41578,8.38525,8.65841,NA,0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151775,8.39909,7.62785,8.37172,NA,NA,NA,NA,NA,NA,NA,NA,0.622,NA,NA,NA,NA,NA,NA
151968,8.47058,8.14467,8.39751,NA,NA,NA,0.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152130,8.16913,7.48407,8.17445,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152215,7.41554,7.11275,6.66361,NA,0.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152544,7.34017,8.06479,7.13038,NA,NA,NA,0.862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152703,7.17402,7.50388,7.84577,NA,0.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152866,8.31026,7.77617,7.54215,NA,NA,NA,NA,NA,NA,0.924,NA,NA,NA,NA,NA,NA,NA,NA
153047,8.0401,7.58847,8.01644,NA,NA,NA,NA,NA,NA,NA,NA,0.745,NA,NA,NA,NA,NA,NA
153363,8.09441,6.63385,8.24865,NA,NA,0.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153594,6.06745,7.09523,7.6243,NA,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153626,5.28828,7.16944,8.20702,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153870,6.95308,8.8145,8.25592,NA,NA,NA,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA,NA,NA
154083,8.29072,6.63193,7.58937,NA,NA,0.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154393,8.81599,8.40035,7.70318,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154422,8.08225,8.12219,7.26515,NA,NA,NA,0.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154745,7.37864,7.57536,7.50613,NA,NA,NA,0.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154958,6.37804,8.88251,7.07789,NA,NA,NA,NA,NA,NA,0.373,NA,NA,NA,NA,NA,NA,NA,NA
155160,7.08678,8.17587,6.07352,NA,NA,NA,NA,NA,NA,0.415,NA,NA,NA,NA,NA,NA,NA,NA
155300,6.35492,9.09778,6.90336,NA,NA,0.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155499,7.51107,9.00008,8.25087,NA,NA,0.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155741,7.01684,8.3784,8.65659,NA,NA,0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155971,8.20531,8.25738,8.71999,NA,NA,NA,NA,NA,NA,NA,NA,0.519,NA,NA,NA,NA,NA,NA
156056,8.50231,7.20067,9.38419,NA,NA,0.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156245,7.14133,7.68861,8.21757,NA,NA,0.771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156583,7.83967,5.86947,7.15502,NA,0.347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156672,7.52371,8.35285,7.41766,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.415,NA,NA,NA,NA,NA
156964,7.85305,8.14256,6.98167,NA,NA,0.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157189,7.52592,7.62186,6.74164,NA,NA,NA,0.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157297,7.05911,8.35239,7.59543,NA,NA,NA,NA,NA,NA,0.827,NA,NA,NA,NA,NA,NA,NA,NA
157580,6.04778,7.42517,7.18316,NA,NA,NA,0.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157751,7.558,7.10105,8.36659,NA,0.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157827,7.32903,6.52224,6.79724,NA,NA,NA,0.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158192,7.70246,7.2064,7.70897,NA,NA,NA,0.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158262,7.73352,7.48492,8.13731,NA,NA,NA,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA
158558,7.3369,7.74437,8.65793,NA,NA,NA,0.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158630,6.02832,7.87653,8.32512,NA,NA,NA,NA,NA,NA,0.461,NA,NA,NA,NA,NA,NA,NA,NA
158878,6.80558,7.81428,8.12287,NA,NA,0.653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159125,8.4768,7.73383,7.36194,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159294,7.37238,7.69848,8.81323,NA,NA,NA,NA,NA,NA,0.775,NA,NA,NA,NA,NA,NA,NA,NA
159418,8.13022,7.82267,8.41023,NA,NA,0.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159781,8.09141,7.3416,7.65718,NA,NA,0.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159989,7.38534,6.98048,8.22412,NA,NA,NA,NA,NA,NA,0.808,NA,NA,NA,NA,NA,NA,NA,NA
160152,8.3421,7.86288,7.82663,NA,NA,NA,0.907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160257,8.01359,9.13591,8.05441,NA,NA,NA,NA,NA,NA,NA,NA,0.392,NA,NA,NA,NA,NA,NA
160537,7.47285,8.72507,7.11075,NA,NA,NA,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160718,7.75758,8.84751,7.57052,NA,NA,NA,0.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160936,8.07114,7.93149,7.92796,NA,NA,NA,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161147,7.95249,8.79964,7.99284,NA,NA,NA,NA,NA,NA,NA,NA,0.532,NA,NA,NA,NA,NA,NA
161361,7.49469,8.55615,7.56624,NA,NA,NA,NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA
161442,7.39211,7.54549,7.14675,NA,NA,NA,NA,NA,NA,0.865,NA,NA,NA,NA,NA,NA,NA,NA
161686,7.94089,7.79168,7.43116,NA,NA,NA,NA,NA,NA,0.96,NA,NA,NA,NA,NA,NA,NA,NA
161801,6.88679,7.91211,7.18866,NA,NA,NA,NA,NA,NA,0.788,NA,NA,NA,NA,NA,NA,NA,NA
162090,7.15564,7.97141,7.31671,NA,0.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162363,8.44883,7.86255,6.83745,NA,NA,NA,NA,NA,NA,0.718,NA,NA,NA,NA,NA,NA,NA,NA
162434,8.61126,7.09157,7.26165,NA,NA,0.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162686,7.26887,7.54952,5.91647,NA,NA,NA,NA,NA,NA,NA,NA,0.281,NA,NA,NA,NA,NA,NA
162811,7.14515,8.31366,6.86151,NA,NA,NA,NA,NA,NA,0.713,NA,NA,NA,NA,NA,NA,NA,NA
163004,7.16769,8.44088,7.17743,NA,NA,NA,NA,NA,NA,0.78,NA,NA,NA,NA,NA,NA,NA,NA
163386,8.03538,8.30098,8.43167,NA,NA,0.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163571,8.24094,8.29669,8.89787,NA,NA,NA,NA,NA,NA,0.661,NA,NA,NA,NA,NA,NA,NA,NA
163686,7.39348,8.0717,9.3301,NA,NA,NA,0.618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163910,7.96743,7.47807,8.31498,NA,NA,0.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164130,7.35704,7.79572,7.10857,NA,NA,NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA,NA
164226,6.73857,7.98249,7.3367,NA,NA,NA,0.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164476,7.42533,8.06758,8.76027,NA,NA,NA,NA,NA,NA,0.777,NA,NA,NA,NA,NA,NA,NA,NA
164796,9.00431,7.35882,7.92834,NA,NA,NA,0.694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164947,8.78357,7.76519,8.68046,NA,NA,NA,NA,NA,NA,0.657,NA,NA,NA,NA,NA,NA,NA,NA
165062,7.09539,8.5869,8.43039,NA,NA,NA,NA,NA,NA,0.692,NA,NA,NA,NA,NA,NA,NA,NA
165229,7.57849,7.48837,7.68655,NA,NA,0.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165509,7.47923,8.36803,7.9209,NA,NA,NA,0.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165684,8.06196,6.99573,7.72314,NA,NA,NA,0.866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165801,8.17586,6.81869,8.53271,NA,NA,NA,NA,NA,NA,0.658,NA,NA,NA,NA,NA,NA,NA,NA
166013,7.57263,7.14699,8.12522,NA,NA,NA,NA,NA,NA,0.882,NA,NA,NA,NA,NA,NA,NA,NA
166239,7.82577,8.26686,8.93891,NA,NA,NA,NA,NA,NA,0.709,NA,NA,NA,NA,NA,NA,NA,NA
166593,7.78092,8.51733,8.25025,NA,NA,NA,0.823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166697,9.43346,7.44374,8.24015,NA,NA,NA,0.562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166843,8.74979,7.60065,8.56191,NA,NA,NA,NA,NA,NA,0.687,NA,NA,NA,NA,NA,NA,NA,NA
167080,7.91412,7.48428,9.58328,NA,NA,NA,NA,NA,NA,0.588,NA,NA,NA,NA,NA,NA,NA,NA
167276,7.6456,7.95472,8.86158,NA,NA,NA,NA,NA,NA,0.779,NA,NA,NA,NA,NA,NA,NA,NA
167560,7.25292,7.08671,7.44863,NA,NA,NA,0.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167740,7.55244,7.91921,6.62556,NA,NA,NA,NA,NA,NA,NA,NA,0.505,NA,NA,NA,NA,NA,NA
167987,7.80687,7.44438,7.3478,NA,NA,NA,0.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168113,8.02454,8.08913,7.83651,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168379,8.57517,7.58029,8.12013,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168534,7.67906,8.65922,6.228,NA,NA,NA,0.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168675,7.40787,6.38424,7.28946,NA,NA,NA,NA,NA,NA,NA,NA,0.423,NA,NA,NA,NA,NA,NA
168932,8.08754,7.63436,6.12927,NA,NA,0.387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169028,7.53333,8.15029,6.30462,NA,NA,NA,0.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169307,7.82613,7.18984,8.19121,NA,NA,NA,NA,NA,NA,0.879,NA,NA,NA,NA,NA,NA,NA,NA
169457,7.90663,6.26266,8.74312,NA,0.278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169618,7.53391,6.97479,7.60422,NA,0.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169808,8.2345,7.34052,9.15504,NA,0.537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170139,7.62808,6.87102,9.12407,NA,NA,NA,NA,NA,NA,NA,0.198,NA,NA,NA,NA,NA,NA,NA
170391,7.65441,7.38445,7.95793,NA,0.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170563,7.10059,7.06561,7.80932,NA,NA,0.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
