id,x0,x1,x2,fitness-2,fitness-1.5,fitness-2.5,fitness-3,fitness-3.5
153559,1.27411,2.13002,-4.26423,NA,NA,NA,-20.911,NA
153660,1.25356,1.66247,-4.76547,NA,NA,NA,-17.487,NA
153910,2.08723,1.76764,-4.60156,-12.104,NA,NA,NA,NA
154049,1.95627,1.86443,-4.55542,-17.642,NA,NA,NA,NA
154367,2.02989,1.85676,-4.9265,-15.535,NA,NA,NA,NA
154490,1.31036,1.4194,-4.4853,-20.776,NA,NA,NA,NA
154732,2.0641,1.84649,-4.6958,NA,NA,-8.358,NA,NA
154986,2.23691,1.33917,-4.76537,NA,NA,NA,-18.223,NA
155151,1.67866,2.27009,-4.81492,NA,NA,-17.307,NA,NA
155341,1.72961,1.96284,-3.77518,NA,NA,NA,-15.99,NA
155544,1.20501,2.61894,-4.83105,NA,NA,NA,-38.895,NA
155778,1.38542,2.44213,-4.48364,-27.709,NA,NA,NA,NA
155960,1.94309,2.09562,-3.65191,NA,NA,-19.717,NA,NA
156150,1.24877,2.01566,-4.05734,NA,NA,NA,-16.347,NA
156359,1.18521,1.51658,-4.11143,NA,NA,-14.234,NA,NA
156544,1.73464,1.63417,-4.66851,-12.731,NA,NA,NA,NA
156763,1.89861,1.11741,-4.59779,-16.777,NA,NA,NA,NA
156884,1.37715,1.63588,-4.29398,-10.018,NA,NA,NA,NA
157141,1.06427,1.77074,-4.16915,NA,NA,-18.294,NA,NA
157212,2.1048,1.81786,-4.27091,NA,NA,NA,-13.743,NA
157437,1.24331,2.30006,-3.70036,NA,NA,-29.152,NA,NA
157720,1.75457,1.4599,-4.36404,NA,-26.071,NA,NA,NA
157854,2.62836,1.62411,-4.22631,NA,NA,-21.926,NA,NA
158167,2.21843,1.72972,-4.94946,NA,NA,-16.84,NA,NA
158268,1.95118,1.52405,-4.56776,NA,-25.903,NA,NA,NA
158439,1.93821,0.957175,-4.7336,NA,NA,NA,-27,NA
158718,1.86089,1.35581,-4.90358,-16.429,NA,NA,NA,NA
158920,2.36331,1.06707,-4.21254,NA,NA,-23.65,NA,NA
159057,2.33884,1.38247,-4.68949,NA,NA,NA,-19.784,NA
159289,1.77278,1.89919,-4.93093,NA,NA,-13.495,NA,NA
159591,1.56135,2.02625,-4.59633,NA,NA,-8.537,NA,NA
159685,1.92632,2.09006,-4.23456,NA,NA,-7.581,NA,NA
159941,2.37498,1.93521,-4.08204,NA,NA,NA,-27.758,NA
160095,1.7552,1.66885,-4.92886,NA,NA,-12.103,NA,NA
160282,1.27703,1.91883,-4.75069,NA,NA,-15.477,NA,NA
160550,2.1988,1.52019,-4.47595,-11.303,NA,NA,NA,NA
160731,1.94001,1.53117,-3.91668,-16.293,NA,NA,NA,NA
160851,2.46461,2.34802,-4.72325,-31.026,NA,NA,NA,NA
161017,1.25869,1.33483,-4.56101,-18.584,NA,NA,NA,NA
161376,1.52256,1.83605,-3.77408,NA,NA,NA,NA,-35.593
161573,1.76873,1.43601,-3.95467,NA,NA,NA,-8.878,NA
161751,2.46539,1.87789,-4.34898,NA,NA,-16.73,NA,NA
161911,0.975173,1.73333,-4.05447,NA,NA,-23.273,NA,NA
162071,1.26405,2.12843,-3.93706,NA,NA,NA,-21.22,NA
162259,1.34787,1.41418,-4.58071,NA,NA,-11.269,NA,NA
162589,1.52286,1.53339,-4.87814,NA,NA,-13.281,NA,NA
162733,1.9881,1.50375,-4.50867,NA,NA,-3.575,NA,NA
162867,2.34648,2.06648,-4.62742,NA,NA,-17.456,NA,NA
163028,2.09716,1.53207,-4.51445,-7.598,NA,NA,NA,NA
163393,2.54039,1.97147,-4.0086,-23.227,NA,NA,NA,NA
163591,1.68627,1.49927,-3.92141,NA,NA,NA,NA,-30.255
163649,2.35523,2.11773,-4.53964,NA,NA,NA,-20.993,NA
163865,2.73363,1.69044,-4.64743,-39.039,NA,NA,NA,NA
164119,1.75711,2.18704,-4.68866,NA,NA,-13.058,NA,NA
164216,1.26208,1.9824,-4.13469,NA,-29.366,NA,NA,NA
164511,1.29754,1.64968,-4.74127,NA,NA,NA,-14.726,NA
164775,1.33654,3.02932,-4.63428,NA,NA,-49.793,NA,NA
164813,2.01133,2.64381,-4.97318,NA,NA,NA,-39.987,NA
165188,1.38419,2.02024,-4.59373,NA,NA,NA,-17.853,NA
165365,1.65549,1.44301,-4.45299,NA,NA,NA,-7.037,NA
165415,1.56814,1.70835,-4.21213,NA,NA,NA,-9.257,NA
165781,1.26529,1.21281,-4.56233,NA,NA,-19.713,NA,NA
165893,1.86153,1.57311,-4.74089,-13.14,NA,NA,NA,NA
166152,1.73602,1.12247,-3.7879,NA,NA,-23.569,NA,NA
166244,1.85414,1.4258,-4.64664,NA,NA,-5.485,NA,NA
166527,1.93532,2.08896,-4.94914,NA,NA,NA,-22.495,NA
166668,2.01677,2.11226,-4.42817,NA,NA,-10.226,NA,NA
166907,1.71249,2.09995,-4.67005,NA,NA,NA,-14.955,NA
167047,1.50285,1.85298,-4.71232,NA,NA,-9.454,NA,NA
167298,1.4381,1.63716,-4.32764,-10.51,NA,NA,NA,NA
167582,1.60695,1.48308,-4.08764,NA,NA,-3.214,NA,NA
167656,2.40568,1.60585,-4.99634,NA,NA,-23.571,NA,NA
167848,2.1156,1.80588,-4.66173,NA,NA,-8.272,NA,NA
168180,1.50881,2.07565,-3.19824,-47.235,NA,NA,NA,NA
168332,2.08475,1.65184,-3.74904,NA,-40.9,NA,NA,NA
168582,1.35804,1.95741,-4.68867,NA,NA,NA,-17.05,NA
168608,3.01004,1.73988,-4.59589,NA,NA,NA,-49.434,NA
168893,2.54067,1.00247,-4.18662,NA,NA,NA,-35.022,NA
169150,1.78257,1.37296,-4.28104,NA,NA,-2.538,NA,NA
169372,2.2573,0.894283,-3.95855,NA,NA,-33.948,NA,NA
169488,1.56016,2.14752,-4.11049,NA,NA,-11.738,NA,NA
169659,2.13362,1.68585,-4.27097,NA,NA,NA,-11.319,NA
169919,1.81804,1.14377,-4.0431,NA,NA,NA,-15.286,NA
170142,1.25402,1.27807,-4.44029,NA,NA,-15.842,NA,NA
170207,2.06255,1.03572,-4.71693,NA,NA,NA,-23.554,NA
170503,2.14669,1.95721,-4.50589,NA,NA,-8.652,NA,NA
170703,1.71001,1.29492,-4.75975,NA,NA,-11.582,NA,NA
170935,2.20451,1.68013,-4.32896,-12.778,NA,NA,NA,NA
171096,2.11378,2.369,-4.39399,NA,NA,-17.61,NA,NA
171321,1.27742,2.09273,-3.87234,NA,NA,-19.45,NA,NA
171533,1.187,1.7294,-4.67969,NA,NA,NA,NA,-34.202
171644,1.7552,2.11098,-4.01045,-12.824,NA,NA,NA,NA
171959,1.67559,1.98862,-3.85356,NA,NA,NA,-13.083,NA
172039,2.07252,1.50519,-3.82758,NA,NA,NA,-19.92,NA
172382,1.52902,1.70208,-4.4658,-7.758,NA,NA,NA,NA
172539,1.83997,2.62619,-4.59417,NA,NA,NA,-27.217,NA
172746,1.54739,1.83893,-3.81047,NA,NA,-11.362,NA,NA
172863,1.30408,1.55255,-4.29945,NA,NA,-8.132,NA,NA
173023,0.796415,2.17113,-4.12662,NA,NA,-34.018,NA,NA
173348,1.99496,1.29879,-4.15792,NA,NA,-7.595,NA,NA
173431,1.7006,1.46079,-4.41926,NA,NA,-1.702,NA,NA
173662,2.03181,1.35892,-4.39578,NA,NA,NA,-7.766,NA
173977,1.82306,1.85217,-3.86891,NA,NA,NA,-17.2,NA
174004,2.19382,2.18989,-3.75945,NA,NA,-22.446,NA,NA
174279,1.79591,1.84959,-4.39013,NA,NA,-3.627,NA,NA
174515,1.83492,2.51544,-4.71493,NA,NA,-23.776,NA,NA
174648,2.06975,1.75957,-4.27624,NA,-19.973,NA,NA,NA
174804,2.01606,1.87546,-4.58176,NA,NA,-6.74,NA,NA
175057,1.92945,1.97208,-4.79616,NA,NA,-12.045,NA,NA
175257,2.04481,2.82914,-4.56017,NA,NA,-36.361,NA,NA
175537,1.13793,1.7543,-4.6778,NA,NA,NA,-24.757,NA
175602,1.75151,1.47117,-3.92316,NA,NA,NA,-8.768,NA
175956,2.1097,1.41026,-4.93023,NA,NA,-17.043,NA,NA
176178,1.74041,1.63219,-4.73439,NA,NA,-7.227,NA,NA
176245,2.09773,1.66928,-4.5181,-6.991,NA,NA,NA,NA
176416,1.71599,1.61225,-4.42371,NA,NA,-1.821,NA,NA
176662,2.09134,1.18845,-4.34893,NA,NA,-12.48,NA,NA
176935,1.2395,1.79176,-4.56414,NA,NA,NA,-13.376,NA
177087,2.15045,1.15302,-4.42509,NA,NA,-13.986,NA,NA
177318,2.64114,2.25462,-4.94952,-37.293,NA,NA,NA,NA
177408,1.43642,1.11339,-4.43255,NA,NA,-17.161,NA,NA
177636,1.62169,1.12992,-4.80707,-29.327,NA,NA,NA,NA
177853,0.989258,1.68747,-4.82177,NA,NA,NA,-29.581,NA
178131,1.84598,1.79987,-3.94212,NA,NA,-5.986,NA,NA
178347,2.11531,1.79646,-4.07784,NA,NA,-7.936,NA,NA
178408,1.77841,1.78815,-4.99584,-23.902,NA,NA,NA,NA
178739,2.01164,1.68121,-4.89154,-23.947,NA,NA,NA,NA
178830,2.19819,2.02056,-4.16733,-14.776,NA,NA,NA,NA
179061,1.26376,1.52931,-4.03212,NA,NA,-12.599,NA,NA
179327,2.05703,1.41365,-4.53007,NA,NA,NA,-9.583,NA
179457,1.29544,1.95894,-4.92731,NA,NA,NA,-20.87,NA
179629,2.02824,2.86387,-3.95081,NA,NA,NA,-41.767,NA
179932,1.40991,2.18547,-3.34482,-45.1,NA,NA,NA,NA
180128,1.97308,1.76177,-4.41066,-10.432,NA,NA,NA,NA
180285,2.12622,0.987205,-4.02941,NA,NA,NA,-35.25,NA
180440,2.29591,1.62243,-4.7098,NA,NA,-12.649,NA,NA
180725,1.77983,1.55059,-4.23762,NA,NA,-0.594,NA,NA
180992,1.49389,1.75804,-4.46979,NA,NA,-5.531,NA,NA
181145,1.53397,2.13582,-4.72109,-20.108,NA,NA,NA,NA
181384,2.2513,1.6207,-4.20264,-18.125,NA,NA,NA,NA
181576,2.5996,1.79495,-4.0398,-24.176,NA,NA,NA,NA
181685,1.87146,1.57205,-4.88078,-17.493,NA,NA,NA,NA
181827,2.01394,1.48719,-4.44082,NA,NA,NA,-16.115,NA
182197,2.11428,1.2029,-4.57601,-23.074,NA,NA,NA,NA
182283,1.72272,1.61562,-4.60463,NA,NA,-4.298,NA,NA
182495,1.67906,1.13905,-4.87528,NA,NA,NA,-23.712,NA
182719,1.85586,2.04121,-4.82006,NA,NA,NA,-20.497,NA
182843,2.40861,2.60801,-4.89458,NA,NA,NA,-48.396,NA
183154,0.639728,2.45774,-4.71913,NA,NA,-49.619,NA,NA
183227,1.4694,2.4088,-4.39551,NA,NA,-18.334,NA,NA
183484,1.40324,2.53064,-4.66435,NA,NA,-26.083,NA,NA
183769,1.26002,1.7621,-4.26231,-12.101,NA,NA,NA,NA
183844,1.39275,1.36112,-4.77988,-26.267,NA,NA,NA,NA
184083,1.43937,1.91362,-4.80474,-17.562,NA,NA,NA,NA
184260,1.61115,1.28039,-4.76142,NA,NA,NA,-18.143,NA
184406,1.4098,1.53105,-4.28384,NA,NA,-6.821,NA,NA
184774,1.40577,2.94645,-4.79698,-49.046,NA,NA,NA,NA
184812,2.0357,1.6997,-4.11654,NA,NA,-4.103,NA,NA
185097,1.69332,1.82467,-4.11921,-9.186,NA,NA,NA,NA
185240,2.28933,1.42814,-3.82448,NA,NA,-18.885,NA,NA
185546,2.19806,1.24114,-4.72904,NA,NA,-16.884,NA,NA
185732,1.48818,2.32917,-4.40397,NA,NA,-15.635,NA,NA
185956,2.05605,2.53049,-4.46993,NA,NA,-22.461,NA,NA
186015,2.48147,1.89241,-4.35179,NA,NA,NA,-21.103,NA
186329,2.12598,1.47653,-4.97858,NA,NA,-17.731,NA,NA
186561,1.65228,0.963568,-4.51807,NA,NA,-22.758,NA,NA
186658,2.16004,1.48342,-4.84797,NA,NA,NA,-18.054,NA
186925,2.69943,0.845556,-4.5738,NA,NA,NA,-50.132,NA
187026,1.84359,2.27255,-4.21584,NA,NA,-12.106,NA,NA
187310,2.62816,1.8792,-4.49835,NA,NA,-22.396,NA,NA
187421,1.99342,1.41931,-4.45953,NA,NA,NA,NA,-32.55
187660,2.34138,2.38659,-4.58655,NA,NA,NA,-25.728,NA
187857,2.70324,1.97772,-4.10637,NA,NA,-26.957,NA,NA
188073,2.65621,1.49968,-4.86433,NA,NA,NA,-35.235,NA
188298,2.30012,1.7441,-4.75256,NA,NA,NA,-17.58,NA
188508,2.03061,2.28472,-3.97992,NA,-29.511,NA,NA,NA
188697,2.11105,1.34182,-3.78615,NA,NA,NA,-17.373,NA
188876,1.48339,2.48077,-4.72193,NA,NA,-24.638,NA,NA
189013,1.24797,1.8652,-4.04527,NA,NA,NA,NA,-33.378
189292,1.87896,1.0088,-4.64081,NA,NA,NA,-21.543,NA
189441,1.78576,1.39757,-4.94458,NA,NA,-15.173,NA,NA
189768,1.62749,1.67965,-4.49483,NA,NA,NA,-4.322,NA
189807,2.6232,2.25621,-4.04342,NA,NA,-30.26,NA,NA
190185,2.25817,1.49233,-4.09038,NA,NA,-9.811,NA,NA
190386,1.18635,2.17716,-4.56742,NA,NA,-19.929,NA,NA
190404,0.991608,1.6572,-4.52157,NA,NA,-22.251,NA,NA
190730,1.5111,1.71435,-4.77666,NA,NA,NA,-12.41,NA
190951,1.62237,1.74432,-4.59308,NA,NA,-4.319,NA,NA
191176,1.57211,1.64347,-4.68959,-13.361,NA,NA,NA,NA
191224,2.32843,1.07232,-4.52167,NA,NA,-23.815,NA,NA
191409,2.07722,1.35435,-4.87301,NA,NA,NA,NA,-33.117
191711,2.10169,1.70197,-4.59798,NA,NA,NA,-15.857,NA
191827,2.10975,1.43669,-4.92054,NA,NA,-15.549,NA,NA
192055,1.96987,1.67443,-4.74046,NA,NA,-8.324,NA,NA
192344,2.3057,1.78574,-4.50694,-13.415,NA,NA,NA,NA
192475,1.22601,1.9337,-4.65551,NA,NA,-15.978,NA,NA
192627,1.58067,2.12143,-3.93362,NA,NA,-12.391,NA,NA
192816,1.98206,1.82926,-4.75571,NA,NA,-9.06,NA,NA
193150,2.21674,1.82189,-4.34522,NA,NA,-8.214,NA,NA
193359,1.93125,1.46753,-3.93871,NA,NA,-6.785,NA,NA
193401,1.77511,1.41905,-3.85321,NA,NA,-9.352,NA,NA
193622,1.45742,1.53973,-4.82451,NA,NA,NA,-24.431,NA
193939,1.79646,1.99032,-4.53037,-14.772,NA,NA,NA,NA
194170,1.50663,2.29396,-4.72488,NA,NA,NA,NA,-35.517
194296,1.61138,2.01963,-4.6976,NA,NA,NA,-14.455,NA
194589,1.80204,1.81069,-4.46107,-10.973,NA,NA,NA,NA
194676,2.22288,2.16472,-4.28247,-15.886,NA,NA,NA,NA
194980,1.81717,1.86113,-4.29399,NA,NA,NA,NA,-24.822
195119,1.39059,1.64799,-4.81036,-23.1,NA,NA,NA,NA
195308,1.35592,1.89795,-4.54893,NA,NA,-10.222,NA,NA
195501,2.19444,1.75349,-4.13598,NA,NA,-8.903,NA,NA
195766,1.53804,2.27873,-4.32651,NA,NA,-13.463,NA,NA
195849,2.54482,2.5822,-4.64186,NA,NA,-37.516,NA,NA
196071,2.15029,2.13559,-4.61045,-17.278,NA,NA,NA,NA
196330,1.38048,1.63049,-4.49176,NA,NA,-6.249,NA,NA
196481,1.58449,1.20276,-4.68453,NA,NA,NA,-19.351,NA
196750,1.93262,2.78556,-4.04979,NA,NA,-34.358,NA,NA
196918,1.23437,2.14883,-4.14865,NA,NA,NA,-17.739,NA
197146,1.05361,1.56163,-4.15378,NA,NA,-21.543,NA,NA
197246,1.53465,2.25281,-4.69924,NA,NA,NA,-23.102,NA
197553,2.28533,1.64835,-3.90294,-16.674,NA,NA,NA,NA
197747,1.43742,1.06091,-4.59419,NA,NA,-23.188,NA,NA
197942,1.18173,1.91226,-4.83013,NA,NA,NA,NA,-38.684
198003,1.6559,2.28829,-4.31519,-22.46,NA,NA,NA,NA
198349,1.63944,1.10948,-4.61326,-18.858,NA,NA,NA,NA
198478,1.39755,1.84409,-3.99598,NA,NA,NA,-21.778,NA
198614,1.18699,1.59607,-4.82467,NA,NA,NA,-28.104,NA
198949,1.59286,1.26486,-4.64014,NA,NA,NA,-17.527,NA
199096,1.96881,1.61918,-4.02569,NA,NA,-5.101,NA,NA
199396,1.74954,1.6482,-4.40485,-12.639,NA,NA,NA,NA
199420,2.11789,2.24583,-3.89533,NA,NA,-18.638,NA,NA
199621,1.33757,2.03374,-3.69968,NA,NA,NA,-27.993,NA
200000,0.821699,1.1218,-4.70307,NA,-100.53,NA,NA,NA
